,cmp,0,1,2,3,4,5,6,7,8,9,10
195,소리바다(주),0.0,0.0,0.0,0.0,0.0,0.6398922204971313,0.0,0.0,0.0,0.0,0.3367227613925934
196,케이비데이타시스템(주),0.9975555539131165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,(주)스포티비,0.0,0.0,0.3916017711162567,0.0,0.0,0.0,0.07132790237665176,0.0,0.0,0.53370201587677,0.0
198,펜타시큐리티시스템(주),0.0,0.0,0.0,0.5301192998886108,0.0,0.0,0.0,0.0,0.0,0.4643505811691284,0.0
199,(유)미소,0.0,0.0,0.0,0.02913740836083889,0.0,0.3169582784175873,0.35656440258026123,0.0,0.0,0.0,0.2960219383239746
200,(주)스마일게이트스토브,0.0,0.0,0.0,0.0,0.0,0.15680839121341705,0.0,0.6349701285362244,0.0,0.02902153506875038,0.17672277987003326
201,(주)싸이버원,0.043133340775966644,0.2792055010795593,0.0,0.06119260936975479,0.0,0.0,0.0,0.0,0.0,0.6138913035392761,0.0
202,(주)마음에이아이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965554475784302,0.0,0.0,0.0
203,(주)바이브컴퍼니,0.0,0.0,0.0,0.4359745383262634,0.0,0.29074037075042725,0.0,0.2356477975845337,0.03629142791032791,0.0,0.0
204,아시아나아이디티(주),0.2494516223669052,0.171827495098114,0.0,0.0,0.0,0.0,0.0,0.0,0.07930578291416168,0.4960290193557739,0.0
205,한솔인티큐브(주),0.0,0.0,0.0,0.0,0.9935961365699768,0.0,0.0,0.0,0.0,0.0,0.0
206,네오싸이언(주),0.0,0.24982298910617828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7430600523948669
207,(주)그린랩스,0.0,0.0,0.0,0.12413275986909866,0.0,0.8509820103645325,0.0,0.0,0.0,0.024089232087135315,0.0
208,(주)쿠프마케팅,0.0,0.0,0.0,0.9963330626487732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,대신정보통신(주),0.0,0.06358753144741058,0.0,0.2540425956249237,0.0,0.0,0.0,0.6769406199455261,0.0,0.0,0.0
210,(주)에쓰씨케이,0.0,0.0,0.0,0.0,0.0,0.5566725134849548,0.0,0.0,0.42284613847732544,0.01738530583679676,0.0
211,(주)엑셈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095700740814209,0.0,0.0,0.1873873621225357
212,(주)우리요,0.0,0.0,0.0,0.2514974772930145,0.0,0.48098888993263245,0.0,0.0,0.0,0.26113107800483704,0.0
213,엔카닷컴(주),0.0,0.05937565118074417,0.0,0.0,0.0,0.19092224538326263,0.09384889900684357,0.0,0.14919151365756989,0.4988972842693329,0.0
214,(주)엘솔컴퍼니,0.010104730725288391,0.010105048306286335,0.01010490395128727,0.010104847140610218,0.8989502191543579,0.01010537426918745,0.010105177760124207,0.01010467391461134,0.010104903019964695,0.010105401277542114,0.010104765184223652
215,스카우트(주),0.0,0.20270885527133942,0.0,0.0,0.0,0.0,0.7925047874450684,0.0,0.0,0.0,0.0
216,(주)시큐아이,0.0,0.741188108921051,0.0,0.0,0.0,0.0,0.0,0.0,0.2011038064956665,0.05510968342423439,0.0
217,인포뱅크(주),0.12448134273290634,0.3751450777053833,0.0,0.0,0.0,0.2257203906774521,0.0,0.0,0.0,0.26986685395240784,0.0
218,뱅크웨어글로벌(주),0.031682491302490234,0.0,0.0,0.020908992737531662,0.0,0.0,0.0,0.0,0.0,0.9456208944320679,0.0
219,(주)솔트룩스,0.0,0.0,0.0,0.4138312041759491,0.0,0.0,0.0,0.2935357987880707,0.0,0.2903379201889038,0.0
220,(주)아이엠비씨,0.0,0.2523392140865326,0.0,0.0,0.0,0.0,0.0,0.7337895035743713,0.0,0.0,0.0
221,(주)아이온커뮤니케이션즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9783486127853394
222,(주)에티버스,0.0,0.1340639591217041,0.0,0.0,0.0,0.0,0.0,0.8627010583877563,0.0,0.0,0.0
223,(주)영림원소프트랩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965422749519348,0.0,0.0,0.0
224,(주)농협정보시스템,0.9962109327316284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,(주)예스콜닷컴,0.0,0.0,0.0,0.0,0.9740174412727356,0.0,0.0,0.0,0.0,0.0,0.0
226,(주)엔텔스,0.2104998081922531,0.0,0.0,0.5236350893974304,0.0,0.0,0.2624007761478424,0.0,0.0,0.0,0.0
227,한국통신인터넷기술(주),0.0,0.2814452350139618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7127503752708435,0.0
228,(주)오케이몰,0.01880917325615883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772557616233826,0.0
229,(주)디지틀조선일보,0.0,0.0,0.0,0.7603979706764221,0.0,0.0,0.0,0.2293698638677597,0.0,0.0,0.0
230,(주)곰앤컴퍼니,0.0,0.0,0.0,0.0,0.0,0.32664528489112854,0.0,0.0,0.0,0.0,0.6632506251335144
231,(주)위버스마인드,0.0,0.8619722723960876,0.0,0.0,0.0,0.0,0.0,0.1258121132850647,0.0,0.0,0.0
232,한국지역정보개발원,0.9955423474311829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,(주)캐스트이즈,0.0,0.050275519490242004,0.0,0.0,0.0,0.22319979965686798,0.0,0.0,0.0,0.0,0.7219203114509583
234,이퓨전아이(주),0.0,0.0,0.0,0.4277920126914978,0.0,0.0,0.0,0.0,0.0,0.5664442777633667,0.0
235,(주)잉카인터넷,0.0,0.0,0.0,0.19747884571552277,0.0,0.0,0.0,0.0,0.0,0.0,0.7963574528694153
236,(주)파이오링크,0.0,0.07637419551610947,0.0,0.4075690507888794,0.024888666346669197,0.0,0.04549673944711685,0.0,0.0,0.4440128803253174,0.0
237,(주)무브게임즈,0.0,0.0,0.0,0.0,0.0,0.0,0.40342283248901367,0.5911924242973328,0.0,0.0,0.0
238,굿어스(주),0.0,0.9971582293510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,인피니트헬스케어(주),0.010756941512227058,0.6711028814315796,0.0,0.0,0.09719262272119522,0.0,0.20546425879001617,0.0,0.0,0.013247011229395866,0.0
240,(주)플립커뮤니케이션즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08785101771354675,0.9078862071037292
241,케이엘정보통신(주),0.0,0.299402117729187,0.0,0.5970173478126526,0.0,0.0,0.0,0.0,0.0,0.10061090439558029,0.0
242,(주)빗썸코리아,0.02857591025531292,0.023886969313025475,0.0,0.18982507288455963,0.11849123984575272,0.23645660281181335,0.0,0.0,0.0,0.3615274429321289,0.03318646922707558
243,(주)에이텍,0.0,0.5161133408546448,0.0,0.0,0.0,0.0,0.0,0.47936469316482544,0.0,0.0,0.0
244,굿모닝아이텍(주),0.0,0.9331780672073364,0.0,0.0,0.0,0.021719789132475853,0.0,0.0,0.0,0.0429498516023159,0.0
245,한빛소프트(주),0.0,0.0,0.976685106754303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,에스에이피코리아(주),0.0,0.0,0.0,0.0,0.0,0.9956696033477783,0.0,0.0,0.0,0.0,0.0
247,한일네트웍스(주),0.17955948412418365,0.03854511305689812,0.0,0.0,0.0,0.0,0.7772908806800842,0.0,0.0,0.0,0.0
248,(주)씨디네트웍스,0.0,0.18880687654018402,0.0,0.0,0.0,0.08754600584506989,0.0,0.0,0.0,0.6503730416297913,0.068013034760952
249,(주)이테크시스템,0.0,0.45320776104927063,0.0,0.0,0.0,0.0,0.0,0.5440272092819214,0.0,0.0,0.0
250,(주)큐로드,0.0,0.0,0.0,0.02777703106403351,0.0,0.0,0.0475122295320034,0.9223638772964478,0.0,0.0,0.0
251,현대에이치디에스(주),0.9953127503395081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,(주)골드넥스,0.0,0.0,0.0,0.8543134331703186,0.0,0.14189741015434265,0.0,0.0,0.0,0.0,0.0
253,라온시큐어(주),0.0,0.0,0.0,0.9514226913452148,0.0,0.04485705867409706,0.0,0.0,0.0,0.0,0.0
254,위니텍(주),0.0,0.0,0.0,0.6908729076385498,0.0,0.0,0.02536855824291706,0.0,0.0,0.2807522714138031,0.0
255,하이브랩(주),0.0,0.0,0.0,0.3071206510066986,0.0,0.0,0.06249925121665001,0.5338888764381409,0.0,0.09449578821659088,0.0
256,(주)네비웍스,0.0,0.0,0.0,0.3279540538787842,0.0,0.0,0.0,0.5515341758728027,0.0,0.11510750651359558,0.0
257,(주)투비소프트,0.0,0.0,0.0,0.38840681314468384,0.0,0.0,0.6052485108375549,0.0,0.0,0.0,0.0
258,(주)알앤비소프트,0.0,0.18210862576961517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8142375349998474,0.0
259,유엔젤(주),0.06105435639619827,0.0,0.0,0.0,0.930330216884613,0.0,0.0,0.0,0.0,0.0,0.0
260,이데일리(주),0.02488076314330101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682989120483398
261,(주)웹이즈,0.0,0.0,0.0,0.888428270816803,0.0,0.0,0.0,0.0,0.0,0.0,0.10121066868305206
262,미디어젠(주),0.0,0.0,0.0,0.7766311168670654,0.0,0.0,0.0,0.21979497373104095,0.0,0.0,0.0
263,(주)엠에스티씨,0.0,0.4881155788898468,0.0,0.027042755857110023,0.0,0.0,0.4489213824272156,0.035029925405979156,0.0,0.0,0.0
264,(주)코비젼,0.0,0.0,0.0,0.1203387975692749,0.0,0.0,0.11410033702850342,0.49297988414764404,0.0,0.0,0.2710091769695282
265,유플리트(주),0.0,0.0,0.0,0.22909265756607056,0.0,0.0,0.0,0.0,0.0,0.7689158916473389,0.0
266,(주)피씨엔,0.0,0.0,0.0,0.0,0.011161412112414837,0.0,0.03142848238348961,0.8127589225769043,0.0,0.011457417160272598,0.1305830031633377
267,(주)펀엔씨,0.0,0.0,0.0,0.30938971042633057,0.0,0.2323245406150818,0.4564937949180603,0.0,0.0,0.0,0.0
268,디케이유엔씨(주),0.11160115152597427,0.0,0.0,0.845322847366333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,한국모바일인증(주),0.0,0.0,0.0,0.06849875301122665,0.5442009568214417,0.0,0.19035930931568146,0.0,0.0,0.18756479024887085,0.0
270,(주)에이쓰리시큐리티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875438809394836,0.0
271,토비스(주),0.0,0.0,0.0,0.010585765354335308,0.033135201781988144,0.0,0.0,0.010883347131311893,0.0,0.9420973062515259,0.0
272,데브시스터즈(주),0.0,0.0,0.0,0.0,0.0,0.22393344342708588,0.0,0.4507448673248291,0.0,0.09902110695838928,0.22521428763866425
273,(주)더크림유니언,0.0,0.0,0.0,0.19844403862953186,0.0,0.0,0.47995150089263916,0.31527844071388245,0.0,0.0,0.0
274,한국내쇼날인스트루먼트(주),0.0,0.0,0.0,0.0,0.37375321984291077,0.6123751401901245,0.0,0.0,0.0,0.0,0.0
275,(주)집토스,0.0,0.0,0.0,0.24700336158275604,0.0,0.0792149156332016,0.19647541642189026,0.0,0.0,0.47528526186943054,0.0
276,(주)아스템즈,0.0,0.12842261791229248,0.0,0.0,0.8648689389228821,0.0,0.0,0.0,0.0,0.0,0.0
277,드래곤플라이(주),0.0,0.0,0.0,0.0,0.0,0.3539196252822876,0.3518562316894531,0.0,0.0,0.27937600016593933,0.0
278,에이치엔아이엔씨(주),0.0,0.9960290789604187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,(주)엔에이치엔다이퀘스트,0.08624058216810226,0.46159276366233826,0.0,0.3063908815383911,0.0,0.0,0.0,0.0,0.0,0.14231307804584503,0.0
280,테크빌교육(주),0.0,0.0,0.3910146951675415,0.0,0.0,0.0,0.0,0.0,0.0,0.1611253023147583,0.4430099129676819
281,(주)레진엔터테인먼트,0.0,0.0,0.0,0.48522573709487915,0.0,0.18004266917705536,0.0,0.3319653570652008,0.0,0.0,0.0
282,아이피그룹(주),0.0,0.0,0.0,0.0,0.9740177392959595,0.0,0.0,0.0,0.0,0.0,0.0
283,한국정보통신(주),0.0,0.0,0.9930586814880371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,(주)소만사,0.0,0.0,0.0,0.2703545093536377,0.0,0.0,0.0,0.0,0.0,0.7268034815788269,0.0
285,(주)에이에스피엔,0.19636082649230957,0.0,0.0,0.20310890674591064,0.0,0.0,0.2591855227947235,0.0,0.0,0.33734092116355896,0.0
286,(주)엠로,0.0,0.018123071640729904,0.0,0.08437443524599075,0.0,0.0,0.0,0.0,0.0,0.8946826457977295,0.0
287,(주)진코퍼레이션,0.0,0.300550252199173,0.0,0.0,0.0,0.0,0.36317816376686096,0.0,0.0,0.2264384776353836,0.10561713576316833
288,(주)티디아이,0.0,0.0,0.0,0.9815805554389954,0.0,0.0,0.01390632800757885,0.0,0.0,0.0,0.0
289,(주)후이즈,0.0,0.0,0.0,0.9902210831642151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,(주)큐드,0.0,0.9160084128379822,0.0,0.0,0.0,0.0,0.07997960597276688,0.0,0.0,0.0,0.0
291,코코네엠(주),0.0,0.0,0.0,0.0,0.0,0.2515369653701782,0.0,0.41452333331108093,0.0,0.2022818922996521,0.1288776844739914
292,한진정보통신(주),0.3637930452823639,0.0,0.0,0.0,0.6051139235496521,0.0,0.0,0.0,0.02695942111313343,0.0,0.0
293,(주)나온소프트,0.0,0.0,0.0,0.9968092441558838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,(주)얍컴퍼니,0.0,0.0,0.0,0.8930248618125916,0.0,0.0,0.0,0.0887882187962532,0.0,0.0,0.0
295,(주)엔키아,0.0,0.0,0.0,0.0,0.03440120443701744,0.0,0.0,0.0,0.0,0.9608404040336609,0.0
296,(주)케이지제로인,0.23582102358341217,0.0,0.0,0.24521608650684357,0.0,0.0,0.03744881972670555,0.4781985878944397,0.0,0.0,0.0
297,(주)트릿지,0.0,0.0,0.0,0.0,0.0,0.29907599091529846,0.0,0.0,0.0,0.0,0.6984442472457886
298,씨에이에스(주),0.0,0.0,0.0,0.960517406463623,0.0,0.0,0.035861071199178696,0.0,0.0,0.0,0.0
299,아이덴티티게임즈(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875435829162598
300,우리에프아이에스(주),0.9967052340507507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,디비에프아이에스(주),0.3321771025657654,0.19494757056236267,0.0,0.0,0.15559105575084686,0.0,0.0,0.0,0.0,0.3120230734348297,0.0
302,엑스엘게임즈(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919527769088745
303,(주)이루온,0.0,0.0,0.0,0.0,0.0,0.0,0.3039276599884033,0.6633334159851074,0.0,0.0,0.0
304,(주)발란,0.0,0.0,0.0,0.1725764274597168,0.0,0.3778930604457855,0.4470389485359192,0.0,0.0,0.0,0.0
305,(주)엔비티,0.0,0.0,0.0,0.11218873411417007,0.0,0.5619874000549316,0.31637564301490784,0.0,0.0,0.0,0.0
306,(주)엘루오씨앤씨,0.0,0.0,0.0,0.9746514558792114,0.0,0.0,0.0,0.0,0.0,0.01933041773736477,0.0
307,동양네트웍스(주),0.04549277573823929,0.045488033443689346,0.04548804834485054,0.04549337923526764,0.04548804834485054,0.0454893596470356,0.5451012253761292,0.04548865184187889,0.045488059520721436,0.04549438878893852,0.045488033443689346
308,슈어엠(주),0.0,0.0,0.0,0.9828407168388367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,(주)딜리,0.0,0.0,0.0,0.6412789225578308,0.0,0.0,0.018357520923018456,0.21634593605995178,0.0,0.12095700949430466,0.0
310,(주)버킷플레이스,0.0,0.0,0.0,0.17337176203727722,0.0,0.7588304877281189,0.0,0.06667330116033554,0.0,0.0,0.0
311,(주)에이트원,0.0,0.0,0.0,0.0,0.0,0.0,0.9937283396720886,0.0,0.0,0.0,0.0
312,(주)와일리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934102892875671,0.0,0.0,0.0
313,(주)브리지텍,0.0,0.46274474263191223,0.0,0.012154907919466496,0.22313202917575836,0.0,0.0,0.0,0.0,0.29916396737098694,0.0
314,(주)쇼엠,0.0,0.0,0.0,0.0,0.0,0.0,0.9990253448486328,0.0,0.0,0.0,0.0
315,(주)케이에스넷,0.06592680513858795,0.0,0.0,0.0,0.92934250831604,0.0,0.0,0.0,0.0,0.0,0.0
316,리파인(주),0.0,0.0,0.2699446380138397,0.32399165630340576,0.0,0.0,0.40047377347946167,0.0,0.0,0.0,0.0
317,(주)팍스넷,0.06674497574567795,0.0,0.0,0.0,0.0,0.0,0.9261375069618225,0.0,0.0,0.0,0.0
318,라온피플(주),0.0,0.0,0.0,0.3284328579902649,0.0,0.0,0.0,0.3027270436286926,0.0,0.3404930830001831,0.025479676201939583
319,마크애니(주),0.0,0.0,0.0,0.0,0.19818919897079468,0.0,0.0,0.0,0.0,0.7837694883346558,0.0
320,위자드랩(주),0.0,0.7095292210578918,0.0,0.2858726382255554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,(주)스터디맥스,0.0,0.0,0.0,0.0,0.0,0.0,0.9724437594413757,0.0,0.0,0.0,0.0
322,중외정보기술(주),0.0,0.991256058216095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,(주)싸이버로지텍,0.8002684712409973,0.0,0.0,0.0,0.0,0.19248908758163452,0.0,0.0,0.0,0.0,0.0
324,(주)엠스텍,0.0,0.9935503005981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,(주)여보야,0.0,0.0,0.0,0.4805837869644165,0.0,0.0,0.3538791537284851,0.0,0.0,0.10005589574575424,0.06375594437122345
326,(주)카카오스타일,0.0,0.0,0.0,0.0,0.0,0.9981554746627808,0.0,0.0,0.0,0.0,0.0
327,(주)링네트,0.0,0.07457110285758972,0.0,0.0,0.0,0.0,0.0,0.5637276768684387,0.0,0.24261662364006042,0.1150037944316864
328,(주)인젠트,0.0,0.0,0.9749583601951599,0.020665016025304794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,(주)투믹스,0.0,0.0,0.0,0.6146009564399719,0.0,0.14268390834331512,0.2390592098236084,0.0,0.0,0.0,0.0
330,네이버클라우드(주),0.19358842074871063,0.0,0.0,0.0,0.0,0.5897547006607056,0.0,0.0,0.09350612014532089,0.12081895768642426,0.0
331,(주)와이드모바일,0.0,0.0,0.9840473532676697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,갤럭시아머니트리(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9953124523162842,0.0,0.0,0.0,0.0
333,스테이션3(주),0.0,0.0,0.0,0.027608804404735565,0.14151763916015625,0.0,0.8257501721382141,0.0,0.0,0.0,0.0
334,(주)중고나라,0.0,0.0,0.0,0.504408597946167,0.0,0.026043754070997238,0.4659101963043213,0.0,0.0,0.0,0.0
335,비플라이소프트(주),0.0,0.0,0.0,0.09647753089666367,0.0,0.0,0.33581477403640747,0.0,0.0,0.0,0.5654422640800476
336,(주)위세아이텍,0.0,0.6412721872329712,0.0,0.0,0.0,0.0,0.0,0.30236953496932983,0.0,0.046431951224803925,0.0
337,(주)탑코,0.0,0.0,0.0,0.5970543622970581,0.0,0.0,0.0,0.3771478831768036,0.0,0.023348120972514153,0.0
338,(주)핑거,0.036498114466667175,0.4601227939128876,0.0,0.21954382956027985,0.0,0.10901837795972824,0.0,0.0,0.0,0.17185145616531372,0.0
339,블리자드엔터테인먼트(유),0.0,0.0,0.0,0.0,0.0,0.8231456279754639,0.0,0.0,0.0,0.0,0.1378808617591858
340,이씨플라자(주),0.0,0.0,0.0,0.0,0.29024696350097656,0.0,0.7029321193695068,0.0,0.0,0.0,0.0
341,한국자산평가(주),0.0,0.9912756085395813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,(주)에스더블유엠,0.0,0.0,0.0,0.0,0.20548126101493835,0.0,0.6876440048217773,0.09913536161184311,0.0,0.0,0.0
343,(주)오픈베이스,0.0,0.8157173991203308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17985855042934418,0.0
344,(주)카카오브이엑스,0.0,0.0,0.0,0.807515561580658,0.0,0.18869666755199432,0.0,0.0,0.0,0.0,0.0
345,노아에스앤씨(주),0.0,0.0,0.01711256615817547,0.16375580430030823,0.0,0.0,0.3099296987056732,0.0,0.0,0.0,0.5067814588546753
346,아마존웹서비스,0.0,0.0,0.0,0.0,0.0,0.9973174929618835,0.0,0.0,0.0,0.0,0.0
347,(주)쓰리아이,0.0,0.0,0.0,0.02259877324104309,0.0,0.27521613240242004,0.2785577178001404,0.0,0.0,0.4232325255870819,0.0
348,(주)씨케이앤비,0.0,0.0,0.0,0.4888104796409607,0.0,0.0,0.45283326506614685,0.0,0.0,0.05498811602592468,0.0
349,(주)유비온,0.12918555736541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8661373257637024,0.0
350,(주)티맥스데이터,0.0,0.08095573633909225,0.0,0.0,0.0,0.0,0.0,0.820800244808197,0.0,0.09024947881698608,0.0
351,크리스피드(주),0.0,0.31095799803733826,0.0,0.6574391722679138,0.0,0.0,0.0,0.0,0.0,0.028138425201177597,0.0
352,아이템베이(주),0.0,0.0,0.0,0.9930049180984497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,에스넷시스템(주),0.0,0.9967980980873108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,와치텍(주),0.0,0.0,0.3465128540992737,0.0,0.0,0.0,0.0,0.0,0.0,0.6229610443115234,0.02529233507812023
355,(주)디파이,0.0,0.0,0.0,0.22266335785388947,0.0,0.048525165766477585,0.0,0.0,0.0,0.018144620582461357,0.708613395690918
356,(주)모비젠,0.0,0.0,0.0,0.11685217171907425,0.0,0.0,0.0,0.10065266489982605,0.0,0.0,0.778023898601532
357,(주)인벤,0.0,0.0,0.0,0.0,0.6546041965484619,0.3366895020008087,0.0,0.0,0.0,0.0,0.0
358,시스게이트(주),0.0,0.28725314140319824,0.0,0.0,0.0,0.0,0.7034460306167603,0.0,0.0,0.0,0.0
359,(주)시큐브,0.0,0.0,0.0,0.0,0.0,0.0,0.7087568044662476,0.0,0.0,0.2801833748817444,0.0
360,에이케이아이에스(주),0.22337351739406586,0.0,0.0,0.0,0.0,0.0,0.0828021988272667,0.4159443974494934,0.27309340238571167,0.0,0.0
361,유라클(주),0.025915000587701797,0.0,0.11131896078586578,0.13942968845367432,0.0,0.0,0.0,0.0,0.0,0.720727264881134,0.0
362,케이웨더(주),0.0,0.0,0.0,0.0,0.0,0.0,0.148207888007164,0.0,0.0,0.0,0.8452448844909668
363,(주)넷앤드,0.0,0.0,0.0,0.5707157850265503,0.0,0.0,0.0,0.0,0.0,0.42476221919059753,0.0
364,(주)누리플렉스,0.0,0.0,0.0,0.21049873530864716,0.0,0.0,0.0,0.3904765248298645,0.0,0.0,0.3954930901527405
365,(주)앱코,0.0,0.0,0.0,0.5416290163993835,0.2892768383026123,0.0,0.16451868414878845,0.0,0.0,0.0,0.0
366,(주)인성정보,0.0,0.36332836747169495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16408109664916992,0.4686580002307892
367,(주)판도라티비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797924160957336,0.0
368,(주)플레이오토,0.0,0.0,0.0,0.6020169258117676,0.0,0.0,0.39237746596336365,0.0,0.0,0.0,0.0
369,비스텔(주),0.0,0.677963137626648,0.0,0.0,0.0,0.2738931477069855,0.0,0.0,0.0,0.0,0.0
370,세종텔레콤(주),0.22714437544345856,0.0,0.0,0.16316105425357819,0.0,0.0,0.03982841223478317,0.4019547998905182,0.0,0.0,0.16414819657802582
371,인픽스(주),0.0,0.0,0.0,0.4729536771774292,0.0,0.0,0.046448253095149994,0.0,0.0,0.10090483725070953,0.3735722303390503
372,(주)인지소프트,0.0,0.0,0.0,0.0,0.9351063370704651,0.0,0.057957910001277924,0.0,0.0,0.0,0.0
373,매드업(주),0.0,0.0,0.0,0.07871752232313156,0.0,0.5135874152183533,0.06750983744859695,0.0,0.0,0.33898183703422546,0.0
374,(주)플랜아이,0.0,0.0,0.0,0.10427534580230713,0.0,0.0,0.0,0.6630059480667114,0.0,0.08599797636270523,0.14523671567440033
375,엠게임(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834668636322021
376,(주)매경닷컴,0.0,0.0,0.0,0.0,0.0,0.0,0.37277501821517944,0.0,0.09840351343154907,0.0,0.5220221281051636
377,(주)아이엠폼,0.0,0.0,0.0,0.947277843952179,0.0,0.0,0.05007332190871239,0.0,0.0,0.0,0.0
378,(주)유디아이디,0.0,0.0,0.0,0.0,0.9948824644088745,0.0,0.0,0.0,0.0,0.0,0.0
379,메디컬아이피(주),0.0,0.0,0.0,0.3708624839782715,0.0,0.09815528988838196,0.11350522190332413,0.016212889924645424,0.0,0.3917955756187439,0.0
380,에릭슨엘지(주),0.07910620421171188,0.0,0.0,0.0,0.0,0.26267677545547485,0.0,0.0,0.0,0.6460921168327332,0.0
381,(주)아이티센,0.0,0.9871922731399536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,번개장터(주),0.0,0.0,0.0,0.11383147537708282,0.0,0.6884171962738037,0.19597691297531128,0.0,0.0,0.0,0.0
383,(주)오파스넷,0.0,0.6439883708953857,0.0,0.0,0.0,0.011298967525362968,0.09823916852474213,0.0,0.0,0.24385379254817963,0.0
384,(주)토탈소프트뱅크,0.0,0.056883685290813446,0.0,0.0,0.0,0.0,0.0,0.2353188842535019,0.0,0.6019419431686401,0.10124251246452332
385,교보정보통신(주),0.41782185435295105,0.48058021068573,0.0,0.0,0.06734707951545715,0.0,0.0,0.0,0.0,0.031370215117931366,0.0
386,소프트캠프(주),0.021590951830148697,0.0,0.0,0.1259298026561737,0.0,0.0,0.0,0.0,0.0,0.8467950224876404,0.0
387,한화에스앤씨(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173377752304077,0.0,0.0
388,(주)네오플,0.1065380871295929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888784646987915,0.0
389,(주)마이셀럽스,0.0,0.0,0.0,0.0,0.30063915252685547,0.1118902713060379,0.5845369100570679,0.0,0.0,0.0,0.0
390,(주)위엠비,0.0,0.0,0.0,0.0,0.9860104918479919,0.0,0.0,0.0,0.0,0.0,0.0
391,(주)유웨이어플라이,0.49607065320014954,0.0,0.0,0.0,0.0,0.0,0.489570677280426,0.0,0.0,0.0,0.0
392,메가넥스트(주),0.0,0.0,0.0,0.0,0.0,0.0,0.4471898674964905,0.0,0.5294256806373596,0.0,0.0
393,(주)그린웍스,0.0,0.0,0.0,0.6421220898628235,0.0,0.0,0.0,0.35143351554870605,0.0,0.0,0.0
394,(주)사이버다임,0.0,0.20027592778205872,0.0,0.0,0.0,0.0,0.2099020779132843,0.0,0.0,0.5870345234870911,0.0
395,(주)이토마토,0.0,0.0,0.0,0.19784268736839294,0.0,0.0,0.0,0.7864193320274353,0.0,0.0,0.0
396,델인터내셔널(주),0.0,0.0,0.0,0.0,0.0,0.6536738276481628,0.0,0.0,0.0,0.34404000639915466,0.0
397,(주)트위니,0.0,0.0,0.0,0.04555566608905792,0.0,0.15747486054897308,0.0,0.08817047625780106,0.0,0.24913518130779266,0.45921915769577026
