,cmp,0,1,2,3,4,5,6
56,(주)한양,0.0,0.8420132398605347,0.0,0.04561055824160576,0.0,0.0,0.11049551516771317
57,브니엘네이처(주),0.0,0.32719355821609497,0.0,0.663372278213501,0.0,0.0,0.0
58,강산건설(주),0.0,0.0,0.0,0.0,0.9959421157836914,0.0,0.0
59,(주)선진엔지니어링종합건축사사무소,0.0,0.0,0.0,0.0,0.9936284422874451,0.0,0.0
60,(주)수성엔지니어링,0.0,0.0,0.0,0.0,0.9963706135749817,0.0,0.0
61,현대산업개발(주),0.0,0.24658586084842682,0.0,0.0,0.08711498230695724,0.0,0.6615981459617615
62,(주)우리피앤에스,0.2552194595336914,0.0,0.0,0.0,0.0,0.0,0.6969830989837646
63,자이에스앤디(주),0.8623493909835815,0.11105285584926605,0.0,0.0,0.02442508190870285,0.0,0.0
64,동일기술공사(주),0.0,0.0,0.0,0.3934144079685211,0.42005226016044617,0.0,0.183329775929451
65,존스랑라살(주),0.0,0.0,0.0,0.627760112285614,0.36922696232795715,0.0,0.0
66,케이지엔지니어링종합건축사사무소(주),0.019167793914675713,0.0,0.0,0.0,0.0,0.0,0.9782049655914307
67,(주)휴머스원,0.9971714615821838,0.0,0.0,0.0,0.0,0.0,0.0
68,지에스네오텍(주),0.0,0.0,0.0,0.0,0.9927074313163757,0.0,0.0
69,존슨콘트롤즈인터내셔널코리아(주),0.0,0.5587788820266724,0.0,0.0,0.4365966022014618,0.0,0.0
70,제일건설(주),0.0,0.9569818377494812,0.0,0.0,0.040545761585235596,0.0,0.0
71,(주)서영엔지니어링,0.0,0.47570937871932983,0.0,0.0,0.517773449420929,0.0,0.0
72,(주)정림건축종합건축사사무소,0.7433187961578369,0.0,0.0,0.0,0.25163140892982483,0.0,0.0
73,디엘건설(주),0.0,0.37728989124298096,0.0,0.0,0.616783618927002,0.0,0.0
74,듀어코리아(주),0.0,0.032351404428482056,0.0,0.0,0.0,0.0,0.9591101408004761
75,(주)금성백조주택,0.0,0.0,0.0,0.0,0.0,0.0,0.9859018921852112
76,(주)대혜건축,0.8919932842254639,0.0,0.0,0.0,0.0,0.0,0.10381261259317398
77,(주)제일엔지니어링종합건축사사무소,0.0,0.0,0.9947225451469421,0.0,0.0,0.0,0.0
78,(주)포스코플랜텍,0.0,0.5071261525154114,0.0,0.4105677902698517,0.07785970717668533,0.0,0.0
79,한방유비스(주),0.39737969636917114,0.0332435667514801,0.0,0.0,0.5230792164802551,0.0,0.04460388422012329
80,(주)은민에스엔디,0.0,0.3012503385543823,0.0,0.0776388943195343,0.36576980352401733,0.0,0.25321143865585327
81,경호엔지니어링종합건축사사무소(주),0.0,0.0,0.0,0.0,0.051962725818157196,0.0,0.9446397423744202
82,대우조선해양건설(주),0.0,0.8776497840881348,0.0,0.0,0.11861658096313477,0.0,0.0
83,(주)한라,0.0,0.2713741362094879,0.0,0.0,0.7235061526298523,0.0,0.0
84,(주)계선,0.231423482298851,0.0,0.0,0.0,0.3506929278373718,0.0,0.41301846504211426
85,두양건축(주),0.0,0.0,0.0,0.0,0.9952976107597351,0.0,0.0
86,두원이에프씨(주),0.0,0.0,0.0,0.0,0.0,0.9882245659828186,0.0
87,(주)행림종합건축사사무소,0.0,0.0,0.0,0.0,0.0,0.0,0.9938985109329224
88,(주)동아지질,0.0,0.0,0.0,0.020619239658117294,0.0,0.0,0.9694629311561584
89,한미글로벌건축사사무소(주),0.0,0.0,0.0,0.28807389736175537,0.0,0.0,0.707237958908081
90,(주)신안,0.883569598197937,0.11200445145368576,0.0,0.0,0.0,0.0,0.0
91,건일엠이씨(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9957835674285889
92,간삼건축종합건축사사무소(주),0.0,0.0,0.0,0.0,0.0,0.9929489493370056,0.0
93,이웨이(주),0.0,0.10986478626728058,0.0,0.0,0.8187716007232666,0.0,0.06936521828174591
94,평화엔지니어링(주),0.0,0.38938891887664795,0.0,0.0,0.13157442212104797,0.0,0.46981436014175415
95,(주)서해종합건설,0.0,0.1687341183423996,0.0,0.0,0.8294180035591125,0.0,0.0
96,경기주택도시공사,0.0,0.7401325702667236,0.0,0.2544774115085602,0.0,0.0,0.0
97,신세계건설(주),0.0,0.9617094993591309,0.0,0.0,0.03383764624595642,0.0,0.0
98,대우산업개발(주),0.0,0.44107139110565186,0.0,0.0,0.5550106167793274,0.0,0.0
99,(주)삼원에스앤디,0.0,0.5296307802200317,0.0,0.0,0.4584193229675293,0.0,0.0
100,(주)타워피엠씨,0.0,0.0,0.992036759853363,0.0,0.0,0.0,0.0
101,동일인테리어(주),0.0,0.0,0.0,0.01311792153865099,0.9816105961799622,0.0,0.0
102,(주)신보,0.0,0.9896299242973328,0.0,0.0,0.0,0.0,0.0
103,동광제약(주),0.0,0.0,0.0,0.0650673657655716,0.0,0.0,0.9293737411499023
104,서울데이타통신(주),0.0,0.0,0.0,0.0,0.0,0.9880545139312744,0.0
105,(주)세아네트웍스,0.9968264102935791,0.0,0.0,0.0,0.0,0.0,0.0
106,(주)엠에이피한터인종합건축사사무소,0.0,0.0,0.07691210508346558,0.0,0.0,0.0,0.9145480990409851
107,성창이엔씨(주),0.023839011788368225,0.8568782806396484,0.023845821619033813,0.023848285898566246,0.023900041356682777,0.023828987032175064,0.023859523236751556
