,cmp,0,1,2,3,4,5,6,7
47,(주)현대홈쇼핑,0.0,0.06181050091981888,0.01408402994275093,0.49441519379615784,0.39462724328041077,0.03445424884557724,0.0,0.0
48,(주)한진,0.0,0.012256721034646034,0.9373253583908081,0.0340658463537693,0.015571863390505314,0.0,0.0,0.0
49,현대글로비스(주),0.0,0.3690824806690216,0.10205667465925217,0.32588353753089905,0.0,0.019318215548992157,0.18101002275943756,0.0
50,(주)씨제이이엔엠 오쇼핑부문,0.0,0.9594554305076599,0.0,0.0,0.0,0.0,0.038593191653490067,0.0
51,스위스포트코리아(주),0.38874194025993347,0.0,0.0,0.6080628633499146,0.0,0.0,0.0,0.0
52,(주)신세계,0.0,0.9970184564590454,0.0,0.0,0.0,0.0,0.0,0.0
53,지에스홈쇼핑(주),0.0,0.0,0.0,0.8750947117805481,0.11949960142374039,0.0,0.0,0.0
54,(주)지씨바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.9983307123184204,0.0
55,(주)샤프에비에이션케이,0.0,0.32338008284568787,0.0,0.6743882298469543,0.0,0.0,0.0,0.0
56,한국필립모리스(주),0.21849264204502106,0.18833445012569427,0.45701584219932556,0.0,0.0,0.13500021398067474,0.0,0.0
57,디에이치엘코리아(주),0.48204305768013,0.010313902981579304,0.36676153540611267,0.08398757874965668,0.0,0.0562417097389698,0.0,0.0
58,(주)동원홈푸드,0.0972936749458313,0.22378124296665192,0.0782354325056076,0.5928276777267456,0.0,0.0,0.0,0.0
59,경동물류(주),0.0,0.0,0.0,0.9968584775924683,0.0,0.0,0.0,0.0
60,러쉬코리아(주),0.9976434111595154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,무인양품(주),0.5154566168785095,0.4829171299934387,0.0,0.0,0.0,0.0,0.0,0.0
62,풀무원식품(주),0.2725141644477844,0.18605998158454895,0.159710094332695,0.0,0.0,0.0,0.38091301918029785,0.0
63,(주)에이비씨마트코리아,0.7529261708259583,0.01880578324198723,0.07573529332876205,0.0,0.0,0.0,0.1500529795885086,0.0
64,(주)탐앤탐스,0.0,0.0,0.0,0.0,0.0,0.0,0.8876234889030457,0.10685208439826965
65,(유)나이키코리아,0.6134107112884521,0.38460683822631836,0.0,0.0,0.0,0.0,0.0,0.0
66,지멘스(주),0.0,0.0,0.10017472505569458,0.0,0.0,0.8926473259925842,0.0,0.0
67,(주)스타럭스,0.0,0.0,0.0,0.13938215374946594,0.0,0.0,0.8583620190620422,0.0
68,(주)제주항공,0.0,0.4531495273113251,0.0,0.5449337959289551,0.0,0.0,0.0,0.0
69,피에스앤마케팅(주),0.0,0.4269965589046478,0.5697360634803772,0.0,0.0,0.0,0.0,0.0
70,한국쓰리엠(주),0.1374352127313614,0.0,0.2695716917514801,0.0,0.0,0.5882903933525085,0.0,0.0
71,(주)그린스토어,0.0,0.0,0.540276825428009,0.0,0.04032343626022339,0.0,0.41275185346603394,0.0
72,한국암웨이(주),0.08090731501579285,0.49066388607025146,0.2734535038471222,0.0,0.0,0.0,0.1529940962791443,0.0
73,(주)글로벌휴먼스,0.9955507516860962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,(주)에스에스지닷컴,0.0,0.7071040868759155,0.0,0.0,0.0,0.0,0.286297082901001,0.0
75,(주)제로투세븐,0.0,0.0,0.0,0.0,0.03474249318242073,0.0,0.9626994729042053,0.0
76,(주)스타비젼,0.0,0.0,0.0,0.5959242582321167,0.025147654116153717,0.0,0.3782481849193573,0.0
77,엘브이엠에치코스메틱스(유),0.9271683096885681,0.0,0.0,0.0,0.0,0.0,0.07076770067214966,0.0
78,에이치엠엠(주),0.0,0.0,0.6416341066360474,0.3489210307598114,0.0,0.0,0.0,0.0
79,(주)텐바이텐,0.0,0.0,0.0,0.0,0.9939543008804321,0.0,0.0,0.0
80,(주)부릉,0.0,0.0,0.0,0.671455979347229,0.32736825942993164,0.0,0.0,0.0
81,(주)쉥커코리아,0.3744071424007416,0.0,0.023678887635469437,0.09769944846630096,0.0,0.5028644800186157,0.0,0.0
82,엔에스쇼핑(주),0.0,0.0832696333527565,0.0,0.0535280667245388,0.4211084842681885,0.0,0.44067078828811646,0.0
83,대성산업(주),0.0,0.0,0.9956817626953125,0.0,0.0,0.0,0.0,0.0
84,(주)포스코인터내셔널,0.0,0.24772270023822784,0.03946622833609581,0.6777054667472839,0.0,0.03350008279085159,0.0,0.0
85,(주)컴퓨존,0.0,0.0,0.0,0.8820800185203552,0.0,0.0,0.11138792335987091,0.0
86,(주)엠티콜렉션,0.0,0.0,0.0,0.0,0.0,0.0,0.9957862496376038,0.0
87,아디다스코리아(유),0.9770477414131165,0.0,0.0,0.0,0.0,0.020387792959809303,0.0,0.0
88,이스타항공(주),0.0,0.0,0.36295562982559204,0.6267510056495667,0.0,0.0,0.0,0.0
89,에이랜드(주),0.9920295476913452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,한국에스엠씨(주),0.0,0.0,0.997153639793396,0.0,0.0,0.0,0.0,0.0
91,한국화이자제약(주),0.0,0.0,0.0,0.08626445382833481,0.25539085268974304,0.6540850400924683,0.0,0.0
92,미스터피자 (매장),0.0,0.9894381165504456,0.0,0.0,0.0,0.0,0.0,0.0
93,(주)아가방앤컴퍼니,0.0,0.0,0.0,0.020054148510098457,0.0,0.0,0.9761898517608643,0.0
94,부산교통공사,0.0,0.0,0.9983404278755188,0.0,0.0,0.0,0.0,0.0
95,유한책임회사디캐이,0.0,0.0,0.01637444831430912,0.3566876947879791,0.6215391159057617,0.0,0.0,0.0
96,비티지(주),0.2353035807609558,0.0,0.15858052670955658,0.5989997982978821,0.0,0.0,0.0,0.0
97,삼성물산(주) 상사부문,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933599233627319
98,교보핫트랙스(주),0.0,0.6849434971809387,0.2928464412689209,0.0,0.0,0.0,0.016358230262994766,0.0
99,(주)트라이씨클,0.0,0.19924120604991913,0.0,0.0,0.7152289748191833,0.0,0.08360351622104645,0.0
100,(주)케이제이씨디스플레이코퍼레이션,0.0,0.0,0.0,0.9957239031791687,0.0,0.0,0.0,0.0
101,샤넬코리아(유),0.9768169522285461,0.021652964875102043,0.0,0.0,0.0,0.0,0.0,0.0
102,이니스프리(주),0.0,0.15588490664958954,0.04007996991276741,0.0,0.25093942880630493,0.131573885679245,0.41921693086624146,0.0
103,(주)카스,0.0,0.0,0.08120371401309967,0.915071427822113,0.0,0.0,0.0,0.0
104,(주)아이마켓코리아,0.014391917735338211,0.21044203639030457,0.4575929641723633,0.262761652469635,0.0,0.0,0.05352034792304039,0.0
105,루이비통코리아(유),0.998327374458313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,(주)비즈마켓,0.29101186990737915,0.0,0.0,0.24152031540870667,0.0,0.0,0.4660082459449768,0.0
107,(주)필립스코리아,0.2051350474357605,0.0,0.0,0.0,0.7928451895713806,0.0,0.0,0.0
108,한성자동차(주),0.06250887364149094,0.10066548734903336,0.6718811988830566,0.16320496797561646,0.0,0.0,0.0,0.0
109,한국피앤지판매(유),0.6854390501976013,0.0,0.0,0.0,0.19259242713451385,0.11928091943264008,0.0,0.0
110,아이쿱 자연드림,0.3635198175907135,0.0,0.6332129836082458,0.0,0.0,0.0,0.0,0.0
111,스와치그룹코리아(주),0.2925908863544464,0.0,0.03382046893239021,0.0,0.0,0.0,0.6707161068916321,0.0
112,(주)LX인터내셔널,0.0,0.32064566016197205,0.11081137508153915,0.0,0.5308980345726013,0.03564915806055069,0.0,0.0
113,진에어(주),0.0,0.3009902834892273,0.1165352538228035,0.5758200883865356,0.0,0.0,0.0,0.0
114,(주)비에스케이코퍼레이션,0.22844932973384857,0.0,0.0,0.0,0.0,0.0,0.7683401703834534,0.0
115,에이치디엑스(주),0.0,0.0,0.0,0.9273487329483032,0.0,0.0,0.0,0.06381125003099442
116,코닝정밀소재(주),0.0,0.9931731820106506,0.0,0.0,0.0,0.0,0.0,0.0
117,올림푸스한국(주),0.0,0.2042592614889145,0.012280273251235485,0.0,0.0,0.49155163764953613,0.28921571373939514,0.0
118,브리티쉬아메리칸토바코코리아(주),0.23582103848457336,0.0,0.07893981784582138,0.0,0.15836651623249054,0.0,0.5233192443847656,0.0
119,(주)클라우드나인마케팅,0.0,0.0,0.0,0.6167250871658325,0.0,0.0,0.3761201500892639,0.0
120,(주)그린글로브라인,0.0,0.0,0.0,0.9926949739456177,0.0,0.0,0.0,0.0
121,(주)서원유통,0.0,0.1850864291191101,0.2577141523361206,0.5555981397628784,0.0,0.0,0.0,0.0
122,(주)에프앤디넷,0.0,0.0,0.9976217746734619,0.0,0.0,0.0,0.0,0.0
123,(주)엔터식스패션쇼핑몰,0.05525330454111099,0.0,0.32874181866645813,0.0,0.0,0.0,0.611074686050415,0.0
124,(주)리드코프,0.0,0.0,0.31658655405044556,0.6812293529510498,0.0,0.0,0.0,0.0
125,(주)홈앤쇼핑,0.0,0.03860841318964958,0.0,0.6401883363723755,0.0,0.0,0.31936725974082947,0.0
126,(주)지피클럽,0.0,0.0,0.0,0.0,0.0,0.0,0.998568058013916,0.0
127,아시아나에어포트(주),0.0,0.23264987766742706,0.0,0.7651406526565552,0.0,0.0,0.0,0.0
128,(주)리치몬트코리아,0.7374844551086426,0.12058790773153305,0.0,0.0,0.0,0.0,0.13279151916503906,0.0
129,뉴스킨코리아(주),0.13493849337100983,0.0,0.0,0.0,0.0,0.5895492434501648,0.272350549697876,0.0
130,(주)한국미스미,0.0,0.29502514004707336,0.0,0.40479984879493713,0.0,0.045840583741664886,0.2515386939048767,0.0
131,(주)아성에이치엠피,0.0,0.0,0.0,0.6080678105354309,0.3885927200317383,0.0,0.0,0.0
132,(주)메가마트,0.0,0.07850979268550873,0.06655184179544449,0.8524733781814575,0.0,0.0,0.0,0.0
133,(주)모나미,0.0,0.0,0.0,0.8269695043563843,0.16958384215831757,0.0,0.0,0.0
134,(주)스킨푸드,0.0,0.0,0.0,0.0,0.0,0.0,0.9923118948936462,0.0
135,한국공항공사,0.0,0.0,0.6092833876609802,0.3873632848262787,0.0,0.0,0.0,0.0
136,(주)한국시세이도,0.0,0.0,0.0,0.0,0.0,0.0,0.9966158270835876,0.0
137,대림코퍼레이션(주),0.0,0.04189581423997879,0.01217429805546999,0.9424316883087158,0.0,0.0,0.0,0.0
138,알라딘커뮤니케이션(주),0.19174958765506744,0.288697749376297,0.010124048218131065,0.05252961814403534,0.0,0.4553067684173584,0.0,0.0
139,(주)까사미아,0.0,0.6706184148788452,0.0,0.0,0.0,0.0,0.32279226183891296,0.0
140,(주)한독모터스,0.0165532398968935,0.0,0.23414315283298492,0.745413601398468,0.0,0.0,0.0,0.0
141,(주)아이에스이커머스,0.0,0.0,0.0,0.0,0.0,0.0,0.03897535428404808,0.9508742094039917
142,(주)더본코리아,0.0,0.09478979557752609,0.0,0.0,0.9019589424133301,0.0,0.0,0.0
143,(주)케이비원,0.0,0.0,0.2719652056694031,0.7002105712890625,0.0,0.0,0.02487093210220337,0.0
144,아이피엑스(주),0.03248954936861992,0.5432237386703491,0.0,0.0,0.0,0.22251439094543457,0.197732076048851,0.0
145,(주)익스피다이터스코리아,0.0,0.0,0.0,0.0,0.0,0.9966283440589905,0.0,0.0
146,(주)에스와이에스리테일,0.1660713255405426,0.0,0.7800912857055664,0.052635472267866135,0.0,0.0,0.0,0.0
147,(주)영원무역,0.0,0.0,0.07490556687116623,0.5147245526313782,0.2889268398284912,0.0,0.11944718658924103,0.0
148,SK네트웍스(주),0.0,0.0,0.0,0.6981011033058167,0.16663475334644318,0.12691549956798553,0.0,0.0
149,(주)초록마을,0.0,0.0,0.11055304110050201,0.0,0.08553698658943176,0.0,0.8007221817970276,0.0
150,대구교통공사,0.0,0.0,0.9968590140342712,0.0,0.0,0.0,0.0,0.0
151,세방(주),0.0,0.0,0.9968856573104858,0.0,0.0,0.0,0.0,0.0
152,한국휴렛팩커드(유),0.0,0.0,0.0,0.0,0.0,0.9928744435310364,0.0,0.0
153,(주)하나로티앤에스,0.0,0.4548830986022949,0.08924347162246704,0.4546433389186859,0.0,0.0,0.0,0.0
154,디케이에스에이치코리아(주),0.0671188086271286,0.0,0.0,0.0,0.0,0.0,0.9293199777603149,0.0
155,(주)룩옵틱스,0.0,0.0,0.0,0.0,0.0,0.0,0.9858577251434326,0.0
156,용마로지스(주),0.0,0.2402501255273819,0.5696178674697876,0.18866223096847534,0.0,0.0,0.0,0.0
157,코레일네트웍스(주),0.0,0.0,0.9966416358947754,0.0,0.0,0.0,0.0,0.0
158,한세엠케이(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9954575896263123,0.0
159,(주)크레이버코퍼레이션,0.1682204157114029,0.0,0.0,0.018875082954764366,0.8109354972839355,0.0,0.0,0.0
160,크레텍책임(주),0.0,0.0,0.9239047765731812,0.07278547435998917,0.0,0.0,0.0,0.0
161,(주)다비치안경체인,0.0,0.0,0.0,0.0,0.24703088402748108,0.0,0.7513872385025024,0.0
162,인천국제공항공사,0.0,0.0,0.4097510874271393,0.5869094729423523,0.0,0.0,0.0,0.0
163,(주)한익스프레스,0.0,0.035882558673620224,0.6196613311767578,0.34266722202301025,0.0,0.0,0.0,0.0
164,아름다운가게,0.0,0.0,0.0,0.0,0.0,0.9940364956855774,0.0,0.0
165,영풍문고(주),0.21309538185596466,0.0,0.5338113903999329,0.0,0.0,0.0,0.2483837902545929,0.0
166,메르세데스벤츠코리아(주),0.26658904552459717,0.0,0.0,0.0,0.5920971035957336,0.1374000459909439,0.0,0.0
167,(주)에스지세계물산,0.0,0.0,0.0,0.9927549958229065,0.0,0.0,0.0,0.0
168,(주)카버코리아,0.0,0.0,0.0,0.0,0.37401506304740906,0.044778019189834595,0.5788624286651611,0.0
169,티웨이항공(주),0.0,0.4544139802455902,0.022200901061296463,0.5202697515487671,0.0,0.0,0.0,0.0
170,(주)서울문고,0.01788594387471676,0.8747650980949402,0.017892558127641678,0.017887286841869354,0.017896708101034164,0.017888732254505157,0.017902806401252747,0.01788083277642727
171,리앤풍한국(주),0.0,0.0,0.0,0.0,0.0,0.9856354594230652,0.0,0.0
172,하이네켄코리아(주),0.23270246386528015,0.0,0.5625197291374207,0.0,0.2018524557352066,0.0,0.0,0.0
173,(주)혜인식품,0.0,0.0,0.6881896257400513,0.30091992020606995,0.0,0.0,0.0,0.0
174,비엠더블유코리아(주),0.5790408253669739,0.0,0.0,0.0,0.3795153498649597,0.0,0.0362701416015625,0.0
175,롯데쇼핑(주),0.0,0.5459989905357361,0.0,0.0,0.0,0.0,0.0,0.43052077293395996
176,에어부산(주),0.0,0.0,0.0,0.8836589455604553,0.0,0.0,0.11267619580030441,0.0
177,한국머스크(주),0.0,0.0,0.0,0.0,0.0,0.9973034858703613,0.0,0.0
178,(주)올가홀푸드,0.18582621216773987,0.0,0.36118748784065247,0.0,0.43861445784568787,0.0,0.010964429937303066,0.0
179,인천교통공사,0.0,0.0,0.9964523911476135,0.0,0.0,0.0,0.0,0.0
180,유피에스에스씨에스코리아(주),0.8665434718132019,0.0,0.13067345321178436,0.0,0.0,0.0,0.0,0.0
181,팬오션(주),0.1617066115140915,0.26250410079956055,0.0,0.5714105367660522,0.0,0.0,0.0,0.0
182,한일후지코리아(주),0.0,0.0,0.0,0.8583182692527771,0.1399301439523697,0.0,0.0,0.0
183,(주)태웅로직스,0.0,0.36309364438056946,0.0,0.4933532178401947,0.0,0.0,0.14085429906845093,0.0
184,도이치모터스(주),0.0,0.0,0.31047922372817993,0.25540006160736084,0.4313373863697052,0.0,0.0,0.0
185,모다아울렛(주),0.0,0.0,0.10053003579378128,0.052503105252981186,0.8441715836524963,0.0,0.0,0.0
186,애플코리아(유),0.9982661008834839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,중소기업유통센터(주),0.0,0.0,0.0,0.9905993342399597,0.0,0.0,0.0,0.0
188,(주)밀레코리아,0.539980411529541,0.0,0.0,0.0,0.0,0.0,0.4592742323875427,0.0
189,(주)이스트엔드,0.1854373663663864,0.0,0.0,0.42261213064193726,0.3874775469303131,0.0,0.0,0.0
190,사노피아벤티스코리아(주),0.0,0.0,0.0,0.0,0.0,0.9946232438087463,0.0,0.0
191,한국공항(주),0.0,0.09555959701538086,0.22594016790390015,0.6764938831329346,0.0,0.0,0.0,0.0
192,키엔스코리아(주),0.024207310751080513,0.1277146190404892,0.8467735648155212,0.0,0.0,0.0,0.0,0.0
193,(주)오피스디포코리아,0.0,0.0,0.5927802324295044,0.0307847261428833,0.0,0.0,0.3740081489086151,0.0
194,유니코로지스틱스(주),0.0,0.0,0.0,0.9175812005996704,0.0,0.0,0.07976406812667847,0.0
195,한국존슨앤드존슨메디칼(주),0.3364375829696655,0.0,0.0,0.0,0.4243788421154022,0.2361735701560974,0.0,0.0
196,현대종합상사(주),0.0,0.0,0.9780845642089844,0.0,0.0,0.0,0.0,0.0
197,(주)와우벤처스,0.0,0.0,0.0,0.7776174545288086,0.0,0.0,0.21542540192604065,0.0
198,대구백화점(주),0.0,0.0,0.07900764048099518,0.9104099869728088,0.0,0.0,0.0,0.0
199,폭스바겐그룹코리아(주),0.5228744745254517,0.0,0.47120967507362366,0.0,0.0,0.0,0.0,0.0
200,(주)우아한청년들,0.0613914355635643,0.5758190751075745,0.0,0.0,0.3241552412509918,0.03768905997276306,0.0,0.0
201,교촌에프앤비(주),0.0,0.0652909055352211,0.0,0.7841598987579346,0.14801441133022308,0.0,0.0,0.0
202,해피랜드에프앤씨(주),0.013909819535911083,0.013907525688409805,0.013921787030994892,0.013913934119045734,0.013905986212193966,0.013907489366829395,0.013907636515796185,0.9026258587837219
203,(주)바바리안모터스,0.0,0.0,0.8027516007423401,0.04053901135921478,0.05029419809579849,0.0,0.1042649894952774,0.0
204,슈나이더일렉트릭코리아(주),0.5761991143226624,0.0,0.0,0.0,0.07452810555696487,0.33828669786453247,0.0,0.0
205,쥴릭파마코리아(주),0.02099517732858658,0.0,0.2135852575302124,0.0,0.05756774917244911,0.6296718120574951,0.076553575694561,0.0
206,소니코리아(주),0.5652303099632263,0.0,0.0,0.0,0.0,0.4280010163784027,0.0,0.0
207,한국엠에스디(주),0.0,0.0,0.0,0.0,0.0,0.9945886135101318,0.0,0.0
208,이폴리움(주),0.0,0.0,0.0,0.8445668816566467,0.0,0.0,0.1475246548652649,0.0
209,리레코코리아(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9913191199302673,0.0
210,엘에스네트웍스(주),0.0,0.28714221715927124,0.38413676619529724,0.24044844508171082,0.0,0.0,0.08168041706085205,0.0
211,장금상선(주),0.0,0.04405670985579491,0.906074047088623,0.04536428302526474,0.0,0.0,0.0,0.0
212,(주)한화갤러리아,0.0,0.3035127520561218,0.4974483847618103,0.0603659488260746,0.0,0.0,0.13385480642318726,0.0
213,롯데아사히주류(주),0.012518450617790222,0.012521402910351753,0.012525674887001514,0.9123468399047852,0.012520956806838512,0.012518180534243584,0.012529028579592705,0.012519456446170807
214,(주)디에스브이에어앤씨,0.0,0.0,0.0,0.2422609180212021,0.6547718644142151,0.0,0.10005498677492142,0.0
215,(주)씨이오인터내셔널,0.11697947978973389,0.0,0.0,0.6550133228302002,0.22108930349349976,0.0,0.0,0.0
216,디에이치엘글로벌포워딩코리아(주),0.5514004826545715,0.08368939161300659,0.029015379026532173,0.06862581521272659,0.0,0.2651463449001312,0.0,0.0
217,칼자이스(주),0.11640984565019608,0.0,0.0,0.0,0.8799247741699219,0.0,0.0,0.0
218,한국팜비오(주),0.0,0.052643418312072754,0.19244742393493652,0.7303860783576965,0.0,0.0,0.022527407854795456,0.0
219,(주)일룸,0.7522389888763428,0.0,0.24369986355304718,0.0,0.0,0.0,0.0,0.0
220,대원미디어(주),0.0,0.0,0.4991644620895386,0.34752902388572693,0.0,0.0,0.14978854358196259,0.0
221,힐티코리아(주),0.22009949386119843,0.0,0.057212941348552704,0.0,0.7188700437545776,0.0,0.0,0.0
222,마리오아울렛(주),0.0,0.3476620614528656,0.0,0.6254929900169373,0.019809992983937263,0.0,0.0,0.0
223,천삼백케이(주),0.0,0.0,0.0,0.0,0.4200746715068817,0.0,0.532988429069519,0.0
224,(주)씨티씨바이오,0.0,0.0,0.7013034224510193,0.16059403121471405,0.0,0.0,0.1342138648033142,0.0
225,(주)디에스이엔,0.5286993384361267,0.0,0.09132245182991028,0.0,0.0,0.0,0.36971256136894226,0.0
226,케어캠프(주),0.0,0.0,0.0,0.9955722093582153,0.0,0.0,0.0,0.0
227,파슬코리아(유),0.74674391746521,0.0,0.0,0.0,0.0,0.1544361710548401,0.09193813800811768,0.0
228,풍림무약(주),0.0,0.0,0.0,0.0,0.9919588565826416,0.0,0.0,0.0
229,(주)젬백스링크,0.0,0.0,0.0,0.0,0.0,0.0,0.9968916773796082,0.0
230,백제약품(주),0.0,0.0,0.45232248306274414,0.5433347225189209,0.0,0.0,0.0,0.0
231,체리쉬(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452341198921204
232,코레일유통(주),0.0,0.0,0.7436040043830872,0.0,0.25205284357070923,0.0,0.0,0.0
233,히타치하이테크코리아(주),0.0,0.9973596930503845,0.0,0.0,0.0,0.0,0.0,0.0
234,(주)비에이치씨,0.0,0.0,0.6581131815910339,0.0,0.0,0.0,0.33832427859306335,0.0
235,(주)뮬라,0.0,0.0,0.0,0.7380260229110718,0.0,0.0,0.25958147644996643,0.0
236,제이씨현시스템(주),0.0,0.0,0.0,0.8123179078102112,0.0,0.0,0.18467696011066437,0.0
237,농협하나로마트 (매장),0.19064964354038239,0.44117140769958496,0.36519655585289,0.0,0.0,0.0,0.0,0.0
238,메틀러토레도코리아(주),0.4255634546279907,0.0,0.026893485337495804,0.15294045209884644,0.0,0.0,0.3923861086368561,0.0
239,아이씨뱅큐(주),0.0,0.0,0.0,0.0,0.9936933517456055,0.0,0.0,0.0
240,천일정기화물자동차(주),0.0,0.0,0.23853620886802673,0.7572188377380371,0.0,0.0,0.0,0.0
241,파나소닉디바이스세일즈코리아(주),0.40851613879203796,0.0,0.38070470094680786,0.0,0.03234432265162468,0.0,0.17595478892326355,0.0
242,한국애보트(주),0.17660602927207947,0.0,0.023587729781866074,0.0,0.0,0.0,0.7951335310935974,0.0
