,cmp,0,1,2,3,4,5,6,7,8
43,한국수자원공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922969937324524,0.0
44,한국후지필름비즈니스이노베이션(주),0.0,0.0,0.0,0.0,0.9981733560562134,0.0,0.0,0.0,0.0
45,코스맥스(주),0.10194726288318634,0.0,0.5285165309906006,0.13485074043273926,0.09867293387651443,0.0688525140285492,0.0,0.0,0.057014379650354385
46,르노코리아자동차(주),0.0,0.07241355627775192,0.0,0.38034939765930176,0.0,0.38678956031799316,0.0,0.15386542677879333,0.0
47,샘표식품(주),0.01610645465552807,0.0170260202139616,0.11670016497373581,0.013338647782802582,0.8023790717124939,0.0,0.0,0.024407988414168358,0.0
48,대상(주),0.0,0.020783381536602974,0.010411812923848629,0.0,0.9277641773223877,0.0,0.0,0.04048513248562813,0.0
49,롯데웰푸드(주),0.0,0.3506535589694977,0.22087910771369934,0.0,0.2742617726325989,0.0,0.0,0.15201415121555328,0.0
50,한세실업(주),0.0,0.0,0.9968454241752625,0.0,0.0,0.0,0.0,0.0,0.0
51,(주)일진글로벌홀딩스,0.0,0.0,0.07740120589733124,0.40570470690727234,0.040976300835609436,0.039531536400318146,0.24376852810382843,0.0,0.1910802274942398
52,(주)효성,0.0,0.0,0.39316481351852417,0.0,0.10143716633319855,0.0,0.0,0.502805233001709,0.0
53,금호타이어(주),0.0,0.0,0.0,0.18032771348953247,0.15079903602600098,0.2928560972213745,0.06965535134077072,0.3058112561702728,0.0
54,유니셈(주),0.0,0.0,0.0,0.0,0.0,0.24553066492080688,0.0,0.0,0.753524661064148
55,에스케이실트론(주),0.0,0.0,0.0,0.0,0.0,0.9989832639694214,0.0,0.0,0.0
56,(주)에이블씨엔씨,0.17943422496318817,0.1724843680858612,0.36156824231147766,0.0,0.2850983440876007,0.0,0.0,0.0,0.0
57,크린팩토메이션(주),0.0,0.0,0.0,0.0,0.0,0.9993415474891663,0.0,0.0,0.0
58,(주)파리크라상,0.0,0.0,0.3154992163181305,0.0,0.6375929117202759,0.018378643319010735,0.0,0.0276630986481905,0.0
59,한국항공우주산업(주),0.0,0.22262418270111084,0.0,0.0,0.0,0.0,0.01164888497442007,0.7549736499786377,0.0
60,한국에스지에스(주),0.0,0.06476064026355743,0.0,0.06251970678567886,0.010764473117887974,0.18088684976100922,0.04478761553764343,0.6357336640357971,0.0
61,(주)엘엑스하우시스,0.0,0.09909284114837646,0.07682017982006073,0.0,0.05793106555938721,0.0,0.0,0.7624382972717285,0.0
62,(주)미미박스,0.31880640983581543,0.2494642287492752,0.4042361378669739,0.0241435207426548,0.0,0.0,0.0,0.0,0.0
63,(주)모베이스전자,0.0,0.0,0.0,0.975273847579956,0.0,0.01510419137775898,0.0,0.0,0.0
64,롯데칠성음료(주),0.017833059653639793,0.0,0.43202102184295654,0.0,0.35148563981056213,0.04950542375445366,0.02149062789976597,0.12685833871364594,0.0
65,(주)한화,0.0,0.0,0.0,0.0,0.17592887580394745,0.0,0.0,0.8226214647293091,0.0
66,오비맥주(주),0.0,0.17512676119804382,0.27153241634368896,0.0,0.13917988538742065,0.0,0.0,0.4132493734359741,0.0
67,현대트랜시스(주),0.0,0.3084673285484314,0.0,0.016456708312034607,0.0,0.09489163756370544,0.0,0.5724499225616455,0.0
68,한국단자공업(주),0.09968715906143188,0.0,0.014193471521139145,0.4327710270881653,0.0,0.3037724494934082,0.0,0.010320589877665043,0.13213247060775757
69,(주)동진쎄미켐,0.0,0.0,0.0,0.0,0.0,0.2592261731624603,0.0,0.0,0.7395742535591125
70,(주)네패스,0.0,0.0,0.0,0.09658517688512802,0.0,0.4779605269432068,0.020380038768053055,0.07229307293891907,0.3319352865219116
71,(주)만도,0.0,0.03561403229832649,0.0,0.5214401483535767,0.24828723073005676,0.0,0.0,0.19382990896701813,0.0
72,동우화인켐(주),0.0,0.0,0.0,0.0,0.0,0.7320738434791565,0.06020236015319824,0.1719982922077179,0.025008585304021835
73,(주)테크윙,0.11152545362710953,0.0,0.0,0.020647499710321426,0.0,0.17032767832279205,0.0,0.0,0.696608304977417
74,남양유업(주),0.0,0.09581435471773148,0.3633362054824829,0.03835226967930794,0.47381591796875,0.024320513010025024,0.0,0.0,0.0
75,도쿄일렉트론코리아(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9886206984519958,0.010087714530527592,0.0
76,한국지엠(주),0.0,0.46600279211997986,0.0,0.05163087695837021,0.0,0.0,0.0,0.4797699451446533,0.0
77,영풍전자(주),0.2495233565568924,0.0,0.0,0.04866594821214676,0.0,0.1997298002243042,0.0,0.0,0.5008825659751892
78,대덕전자(주),0.0,0.08334984630346298,0.0,0.0,0.0,0.9129911065101624,0.0,0.0,0.0
79,코오롱인더스트리(주),0.015801487490534782,0.017743011936545372,0.015110554173588753,0.0,0.388390451669693,0.05193537846207619,0.0662129819393158,0.44438207149505615,0.0
80,매일유업(주),0.0,0.0,0.5680349469184875,0.0,0.37850531935691833,0.0,0.0,0.04971976578235626,0.0
81,삼양식품(주),0.25313252210617065,0.0,0.1202951967716217,0.10487050563097,0.4733176529407501,0.02528533525764942,0.0,0.013830018229782581,0.0
82,(주)네이처리퍼블릭,0.0,0.0,0.9969844222068787,0.0,0.0,0.0,0.0,0.0,0.0
83,(주)농심,0.0,0.0,0.04209557920694351,0.0,0.39130157232284546,0.4381369352340698,0.10630562901496887,0.01228009257465601,0.0
84,(주)한섬,0.0,0.0,0.7240664958953857,0.0,0.17696541547775269,0.0,0.0,0.09781374782323837,0.0
85,청호나이스(주),0.5829460620880127,0.0,0.0,0.20751164853572845,0.04985066130757332,0.0,0.0,0.13173983991146088,0.017418554052710533
86,씨에스케이(주),0.0,0.11461469531059265,0.0,0.015252131968736649,0.0,0.6969098448753357,0.15764476358890533,0.0,0.015066597610712051
87,(주)경동나비엔,0.0,0.0,0.3274228274822235,0.014031008817255497,0.2353021800518036,0.0411372184753418,0.0,0.05248809978365898,0.3207414746284485
88,(주)엠씨넥스,0.7732518315315247,0.013669123873114586,0.0,0.13332602381706238,0.026125429198145866,0.0,0.0,0.0,0.048031918704509735
89,롯데케미칼(주),0.0,0.02846303954720497,0.0,0.0,0.0,0.0354580320417881,0.0,0.9288924932479858,0.0
90,신성통상(주),0.0,0.0,0.9560144543647766,0.0,0.0,0.0,0.0,0.0,0.0420682318508625
91,(주)카페베네,0.12575197219848633,0.0,0.1527138352394104,0.0,0.7161534428596497,0.0,0.0,0.0,0.0
92,(주)엘앤에프,0.0,0.0,0.22256897389888763,0.0,0.0,0.773625910282135,0.0,0.0,0.0
93,(주)원익아이피에스,0.09740936011075974,0.05364702269434929,0.0,0.11674993485212326,0.0,0.36204764246940613,0.0,0.07567033171653748,0.28839507699012756
94,(주)케이씨텍,0.37226298451423645,0.0,0.0,0.0,0.0,0.5203395485877991,0.0,0.0,0.10655497014522552
95,타이코에이엠피(주),0.0,0.1437583863735199,0.0,0.52125084400177,0.0,0.22854740917682648,0.0,0.0962618812918663,0.0
96,(주)신도리코,0.0,0.0,0.0,0.03893578052520752,0.943345308303833,0.0,0.0,0.015256493352353573,0.0
97,현대로템(주),0.0,0.012291721999645233,0.0,0.0,0.0,0.25339797139167786,0.0,0.7239781022071838,0.0
98,(주)성우하이텍,0.0,0.33053725957870483,0.0,0.5206985473632812,0.0,0.10304179042577744,0.0,0.027182409539818764,0.018008511513471603
99,한미반도체(주),0.19886437058448792,0.0,0.0,0.0,0.1417543739080429,0.0376831591129303,0.0,0.0,0.620638906955719
100,세메스(주),0.0,0.16866901516914368,0.0,0.0,0.0,0.5585737824440002,0.0,0.014353080652654171,0.2573409974575043
101,한국인터텍테스팅서비스(주),0.3339000344276428,0.0,0.16734345257282257,0.1559867411851883,0.3002106249332428,0.0,0.04135678708553314,0.0,0.0
102,쿠쿠전자(주),0.0,0.0,0.21903015673160553,0.33980461955070496,0.013784430921077728,0.4143449068069458,0.0,0.0,0.0118400314822793
103,온세미컨덕터코리아(주),0.0,0.0,0.0,0.0,0.0,0.9185444712638855,0.036948371678590775,0.03754056617617607,0.0
104,엘에스엠트론(주),0.0,0.0,0.0,0.0,0.0,0.14333897829055786,0.0,0.8543913960456848,0.0
105,한국가스안전공사,0.0,0.0,0.02799278311431408,0.25119438767433167,0.0,0.0,0.0,0.7177236676216125,0.0
106,(주)휴맥스,0.7346051931381226,0.2593601644039154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,에이에스이코리아(주),0.12450656294822693,0.0,0.0,0.0,0.0,0.6386467814445496,0.0,0.0,0.22808519005775452
108,가온그룹(주),0.4662218689918518,0.0,0.3779415786266327,0.04137274622917175,0.10819718986749649,0.0,0.0,0.0,0.0
109,(주)이엠텍,0.03765945881605148,0.0,0.0,0.21605652570724487,0.0,0.0,0.0,0.0,0.7352802157402039
110,한전산업개발(주),0.0,0.0,0.0,0.028188761323690414,0.0,0.45027589797973633,0.45314013957977295,0.06781475991010666,0.0
111,(주)빙그레,0.0,0.3497500717639923,0.18489643931388855,0.0,0.054312750697135925,0.05489852651953697,0.2572823762893677,0.09811674058437347,0.0
112,메디앙스(주),0.02949659526348114,0.0,0.05088084563612938,0.0,0.9161830544471741,0.0,0.0,0.0,0.0
113,한국타이어(주),0.0,0.0,0.0,0.0,0.03544431924819946,0.0,0.0,0.9534332156181335,0.0
114,영림임업(주),0.0,0.0,0.4326455295085907,0.0,0.0,0.0,0.04105139151215553,0.0,0.5186766386032104
115,(주)위니아전자,0.0,0.0,0.0,0.9598516225814819,0.03505910933017731,0.0,0.0,0.0,0.0
116,오씨아이홀딩스(주),0.0,0.17286503314971924,0.0,0.0,0.0,0.1875695437192917,0.0,0.637130081653595,0.0
117,(주)무학,0.0,0.0,0.2885013222694397,0.19830992817878723,0.5115572214126587,0.0,0.0,0.0,0.0
118,에스케이케미칼(주),0.03195394575595856,0.6820369958877563,0.0,0.0,0.023568877950310707,0.0,0.0,0.26070237159729004,0.0
119,(주)아트박스,0.14534692466259003,0.0,0.578696072101593,0.0,0.09291432052850723,0.0,0.18054911494255066,0.0,0.0
120,어플라이드머티어리얼즈코리아(주),0.0,0.13494087755680084,0.1038675457239151,0.0,0.0,0.0,0.4476102590560913,0.24914315342903137,0.0636368989944458
121,한국가스공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973040819168091,0.0
122,지지무역(주),0.9933782815933228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,(주)오토닉스,0.3246988356113434,0.3375873565673828,0.01926715113222599,0.2927546203136444,0.024618973955512047,0.0,0.0,0.0,0.0
124,(주)케이엠더블유,0.0,0.0,0.0,0.8598452210426331,0.0,0.0,0.0,0.0,0.13870246708393097
125,(주)이오테크닉스,0.4083293080329895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5894749164581299
126,태평양물산(주),0.4695660471916199,0.2833639085292816,0.24458029866218567,0.0,0.0,0.0,0.0,0.0,0.0
127,(주)이엔에프테크놀로지,0.010588523000478745,0.0,0.012171294540166855,0.0,0.0,0.3307267129421234,0.37785014510154724,0.0,0.26825061440467834
128,현대엘리베이터(주),0.0,0.41311031579971313,0.10791148245334625,0.0,0.0,0.0,0.0,0.47788071632385254,0.0
129,(주)인터플렉스,0.4774104356765747,0.0,0.0,0.0,0.0,0.17446185648441315,0.0,0.0,0.34537050127983093
130,HRS코리아(주),0.0,0.05839084833860397,0.14790847897529602,0.03372802957892418,0.0,0.6761972904205322,0.0,0.015286406502127647,0.06774083524942398
131,(주)크라운제과,0.0,0.0,0.0,0.0,0.9926996827125549,0.0,0.0,0.0,0.0
132,아모텍(주),0.0,0.0,0.0,0.815524697303772,0.0,0.0,0.0,0.0,0.18237124383449554
133,(주)현대리바트,0.0,0.0,0.02146540954709053,0.0,0.8130451440811157,0.0,0.0,0.16296130418777466,0.0
134,현대위아(주),0.0,0.0,0.0,0.0,0.0,0.0,0.3246922492980957,0.6672764420509338,0.0
135,(주)락앤락,0.09682990610599518,0.06230984255671501,0.5837623476982117,0.0,0.2437293827533722,0.0,0.0,0.012503097765147686,0.0
136,넥센타이어(주),0.08438076078891754,0.0,0.0,0.3970480263233185,0.07161445170640945,0.1236041933298111,0.0339169055223465,0.18022854626178741,0.10883880406618118
137,서울반도체(주),0.4497690796852112,0.0,0.0,0.4010963439941406,0.13302892446517944,0.0,0.0,0.0,0.0
138,한국전력기술(주),0.1449485570192337,0.5664012432098389,0.0,0.0,0.0,0.0,0.0,0.2866760790348053,0.0
139,에드워드코리아(주),0.0,0.6782764792442322,0.0,0.1469799280166626,0.0,0.05590115860104561,0.07292196154594421,0.03620767965912819,0.0
140,(주)디비하이텍,0.0,0.0,0.0,0.0,0.10749886184930801,0.7324663996696472,0.10460556298494339,0.019297568127512932,0.025263063609600067
141,(주)에치와이,0.0,0.0,0.724626362323761,0.0,0.059360306710004807,0.0,0.0,0.2078467309474945,0.0
142,코웰패션(주),0.49758630990982056,0.0,0.15219567716121674,0.0,0.263952374458313,0.0,0.0,0.085203155875206,0.0
143,애경산업(주),0.15041467547416687,0.6784859299659729,0.16946792602539062,0.0,0.0,0.0,0.0,0.0,0.0
144,(주)제이에스티나,0.9837589263916016,0.0,0.01343072671443224,0.0,0.0,0.0,0.0,0.0,0.0
145,에이에스엠엘코리아(주),0.0,0.025856804102659225,0.027322137728333473,0.0,0.0,0.14658792316913605,0.21552397310733795,0.5797437429428101,0.0
146,(주)토니모리,0.9188683032989502,0.0,0.07804272323846817,0.0,0.0,0.0,0.0,0.0,0.0
147,(사)코티티시험연구원,0.1195882260799408,0.014266222715377808,0.0,0.25379475951194763,0.38785111904144287,0.1479921042919159,0.0,0.05681177228689194,0.019169915467500687
148,(재)한국건설생활환경시험연구원,0.0,0.0,0.3787497282028198,0.0,0.1076376885175705,0.023920977488160133,0.12857766449451447,0.359898179769516,0.0
149,(주)세코닉스,0.011357974261045456,0.0,0.0,0.2685532569885254,0.0,0.2893456518650055,0.0,0.0,0.42857086658477783
150,더블유스코프코리아(주),0.03870409354567528,0.0,0.0,0.0,0.0,0.9601200222969055,0.0,0.0,0.0
151,(주)슈피겐코리아,0.3395894169807434,0.3939928710460663,0.2624763548374176,0.0,0.0,0.0,0.0,0.0,0.0
152,신원(주),0.3429891765117645,0.0,0.43617767095565796,0.07271165400743484,0.0,0.0,0.0,0.0,0.14704398810863495
153,국도화학(주),0.023817773908376694,0.14418134093284607,0.1110723614692688,0.05751984193921089,0.05312243476510048,0.5477402806282043,0.062178853899240494,0.0,0.0
154,(주)파트론,0.0,0.026564590632915497,0.0,0.3086014688014984,0.0,0.21891063451766968,0.0,0.0,0.44316303730010986
155,서진산업(주),0.0,0.0,0.0,0.9129149317741394,0.0,0.019604181870818138,0.0,0.05890973284840584,0.0
156,자화전자(주),0.0,0.0,0.0,0.19762112200260162,0.0,0.13643263280391693,0.0,0.0,0.6491000652313232
157,(주)퍼시스,0.0,0.45923009514808655,0.19615615904331207,0.0,0.22364406287670135,0.0,0.0,0.11818936467170715,0.0
158,하이에어코리아(주),0.0,0.0,0.0,0.41627898812294006,0.3387048840522766,0.24345345795154572,0.0,0.0,0.0
159,(주)세정,0.2638624906539917,0.0,0.32370731234550476,0.07984257489442825,0.2584167420864105,0.0,0.0,0.0,0.07310405373573303
160,하림(주),0.039529766887426376,0.0,0.0,0.02129923179745674,0.7676698565483093,0.0,0.0,0.08600027859210968,0.08208385109901428
161,주성엔지니어링(주),0.18798832595348358,0.0,0.04954052343964577,0.0,0.0,0.09763675183057785,0.13391341269016266,0.0,0.5280475616455078
162,(주)글로벌스탠다드테크놀로지,0.0,0.0,0.07774955034255981,0.0,0.0,0.41572877764701843,0.0,0.0,0.5048902630805969
163,엘아이지넥스원(주),0.0,0.0227827038615942,0.0,0.0,0.0,0.0,0.0,0.9756558537483215,0.0
164,롯데푸드(주),0.15311191976070404,0.0,0.0,0.0,0.13234874606132507,0.0,0.0,0.7114065885543823,0.0
165,(주)에이피알,0.34794265031814575,0.0,0.6506237983703613,0.0,0.0,0.0,0.0,0.0,0.0
166,시그네틱스(주),0.0,0.0,0.0,0.0,0.0,0.06526898592710495,0.0,0.0,0.9322117567062378
167,인지컨트롤스(주),0.0,0.0,0.0,0.9109343886375427,0.0,0.0,0.0,0.0,0.08750548958778381
168,하나마이크론(주),0.0,0.0,0.0,0.0,0.0,0.7773741483688354,0.0,0.0,0.22083629667758942
169,한화에어로스페이스(주),0.0,0.0932585671544075,0.0,0.1470007747411728,0.06113125756382942,0.0,0.0,0.6485303640365601,0.04839387908577919
170,세방전지(주),0.0,0.0,0.29926449060440063,0.0,0.022206366062164307,0.6199318766593933,0.0,0.05761130899190903,0.0
171,(주)바텍,0.8920167088508606,0.0,0.0,0.0,0.0,0.0,0.0,0.10401139408349991,0.0
172,엘에스오토모티브(주),0.09533792734146118,0.5100886225700378,0.0,0.21918146312236786,0.10611558705568314,0.0,0.0,0.06802467256784439,0.0
173,(주)SPC삼립,0.0,0.0,0.010810457170009613,0.0,0.8122215867042542,0.15181085467338562,0.0,0.0,0.024003440514206886
174,(주)귀뚜라미,0.5501644611358643,0.0,0.0,0.01727985590696335,0.10387708991765976,0.07206880301237106,0.0,0.0,0.2555274963378906
175,한국니토옵티칼(주),0.0,0.0,0.0,0.028671329841017723,0.0,0.8532223701477051,0.11412875354290009,0.0,0.0
176,한국로버트보쉬(주),0.0,0.0,0.0,0.26388710737228394,0.0,0.0,0.0,0.726381778717041,0.0
177,(주)비에이치,0.0,0.0,0.0,0.3650122880935669,0.0,0.6329118013381958,0.0,0.0,0.0
178,(주)인바디,0.0,0.0,0.6733483672142029,0.0,0.0,0.0,0.0,0.0,0.3251340389251709
179,(주)티에스이,0.0,0.0,0.0,0.024076279252767563,0.0,0.018543701618909836,0.0,0.0,0.9562734961509705
180,(주)케이조선,0.0,0.22014287114143372,0.0,0.7719940543174744,0.0,0.0,0.0,0.0,0.0
181,(주)티에스케이워터,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793086647987366,0.0
182,한국유미코아(유),0.0,0.17862996459007263,0.0,0.2575600743293762,0.0,0.21315231919288635,0.15634839236736298,0.19348391890525818,0.0
183,(주)서양네트웍스,0.0,0.2800788879394531,0.7168790102005005,0.0,0.0,0.0,0.0,0.0,0.0
184,(주)에이비비코리아,0.0,0.2248470038175583,0.0,0.0,0.0,0.0,0.0,0.77128005027771,0.0
185,(주)탑엔지니어링,0.07653094828128815,0.0,0.0,0.033536408096551895,0.1025104746222496,0.0,0.0,0.0,0.7861468195915222
186,디에이피(주),0.0,0.0,0.0,0.010101658292114735,0.0,0.5807031989097595,0.0,0.0,0.4079020917415619
187,더블유씨피(주),0.12951236963272095,0.0,0.0,0.0,0.0,0.8546064496040344,0.0,0.0,0.01522836647927761
188,(주)에이치비테크놀러지,0.0,0.0,0.0,0.249708354473114,0.0,0.0,0.0,0.0,0.7485061883926392
189,한온시스템(주),0.0,0.0,0.0,0.43260324001312256,0.0,0.3063688576221466,0.0,0.2541709244251251,0.0
190,삼영전자공업(주),0.0,0.0,0.0,0.0,0.0,0.08432342112064362,0.0,0.0,0.914574146270752
191,오티스엘리베이터(유),0.0,0.9609425663948059,0.0,0.0,0.02709806151688099,0.0,0.0,0.010325671173632145,0.0
192,태광산업(주),0.09663506597280502,0.0,0.0,0.4116167724132538,0.2761304974555969,0.11374305188655853,0.0,0.0,0.09696153551340103
193,에스케이이노베이션(주),0.035344332456588745,0.37779897451400757,0.0,0.0,0.0,0.0,0.0,0.5612384676933289,0.017928073182702065
194,하이트진로(주),0.0,0.0,0.3205973207950592,0.0,0.13958840072155,0.31019341945648193,0.0,0.2280891239643097,0.0
195,(주)약진통상,0.7535125613212585,0.0,0.1157742440700531,0.0,0.12774711847305298,0.0,0.0,0.0,0.0
196,(주)신성이엔지,0.12591086328029633,0.0,0.0,0.5649668574333191,0.03804352506995201,0.06508873403072357,0.0,0.20488996803760529,0.0
197,솔브레인홀딩스(주),0.0,0.0,0.0,0.13216213881969452,0.014508254826068878,0.5716517567634583,0.0,0.04901352524757385,0.23110342025756836
198,에코캡(주),0.21721573173999786,0.0,0.0,0.6413249969482422,0.0,0.10477109253406525,0.0,0.0,0.035441432148218155
199,콘티넨탈오토모티브일렉트로닉스(유),0.0,0.8665893077850342,0.0,0.12755778431892395,0.0,0.0,0.0,0.0,0.0
200,(주)풍인무역,0.0,0.0,0.34871184825897217,0.12706971168518066,0.5100211501121521,0.0,0.0,0.0,0.0
201,핸즈코퍼레이션(주),0.0,0.0,0.0,0.591746985912323,0.1078195720911026,0.23870380222797394,0.0,0.05947836488485336,0.0
202,코스맥스엔비티(주),0.022025462239980698,0.0,0.0,0.23897968232631683,0.33398669958114624,0.09530404955148697,0.0,0.0,0.3084259033203125
203,(주)면사랑,0.05022125318646431,0.0,0.36293867230415344,0.0,0.43843621015548706,0.0,0.0,0.0,0.14681048691272736
204,(주)세라젬,0.2740834653377533,0.0,0.0,0.050948310643434525,0.6428635716438293,0.0,0.02581438235938549,0.0,0.0
205,한국남부발전(주),0.0,0.05276140198111534,0.0,0.0,0.0,0.0,0.18718867003917694,0.7573374509811401,0.0
206,(주)디섹,0.010766562074422836,0.3165528476238251,0.0,0.131717711687088,0.22073157131671906,0.0,0.0,0.0,0.3181428015232086
207,(주)포스코디엑스,0.0,0.0,0.0,0.14952155947685242,0.35940444469451904,0.0,0.0,0.48819786310195923,0.0
208,바바패션(주),0.04929398372769356,0.0,0.9472618699073792,0.0,0.0,0.0,0.0,0.0,0.0
209,(주)코스메카코리아,0.04183231666684151,0.0,0.07085302472114563,0.3123774826526642,0.5082727074623108,0.0,0.0,0.0,0.06561031192541122
210,푸르밀(주),0.03818279132246971,0.0,0.0,0.3508323132991791,0.5512399077415466,0.05775425583124161,0.0,0.0,0.0
211,(주)오리온홀딩스,0.0,0.07524728775024414,0.012902974151074886,0.0,0.6932627558708191,0.2156755030155182,0.0,0.0,0.0
212,(주)케이티앤지,0.0,0.04966995120048523,0.0,0.0,0.0,0.24534344673156738,0.20839978754520416,0.49256470799446106,0.0
213,(주)프레시지,0.6783833503723145,0.0,0.32035306096076965,0.0,0.0,0.0,0.0,0.0,0.0
