,cmp,0,1,2,3,4,5,6,7,8
47,(주)채선당,0.0,0.0,0.0,0.9976535439491272,0.0,0.0,0.0,0.0,0.0
48,한국사회보장정보원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972630143165588
49,한국인터넷진흥원,0.995293378829956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,농림축산검역본부,0.0,0.0,0.0,0.0,0.6630261540412903,0.3322563171386719,0.0,0.0,0.0
51,한국과학기술정보연구원,0.9872924089431763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,(재)대구경북과학기술원,0.0,0.0,0.0,0.0,0.6068799495697021,0.38735395669937134,0.0,0.0,0.0
53,한국고용정보원,0.0,0.0,0.0,0.0,0.5542824268341064,0.2214328944683075,0.0,0.0,0.22063884139060974
54,(주)두산,0.0,0.0,0.0,0.0,0.0,0.5912704467773438,0.12945137917995453,0.0,0.27515941858291626
55,서울시교육청,0.0,0.0,0.0,0.0,0.1564663052558899,0.6903378367424011,0.0,0.0,0.1510435938835144
56,한국개발연구원,0.0,0.0,0.0,0.0,0.7447826266288757,0.0,0.24903984367847443,0.0,0.0
57,한국해양과학기술원,0.0,0.0,0.0,0.0,0.996484100818634,0.0,0.0,0.0,0.0
58,(주)엘에스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9806630611419678,0.0
59,한국보건복지인재원,0.0,0.0,0.0,0.0,0.0,0.2240469604730606,0.0,0.0,0.7697756290435791
60,한국에너지기술연구원,0.0,0.0,0.0,0.0,0.9878141283988953,0.0,0.0,0.0,0.0
61,한국직업능력개발원,0.0,0.0,0.0,0.0,0.9797846674919128,0.0,0.0,0.0,0.0
62,한국교육학술정보원,0.0,0.0,0.0,0.0,0.22324034571647644,0.0,0.42987287044525146,0.0,0.3420524299144745
63,마콜컨설팅그룹(주),0.0,0.0,0.0,0.47915172576904297,0.0,0.0,0.49490901827812195,0.0,0.0
64,(재)한국기계전기전자시험연구원,0.0,0.5453177690505981,0.0,0.0,0.03311467543244362,0.23661714792251587,0.0,0.0,0.181316539645195
65,한국보건산업진흥원,0.0,0.0,0.0,0.0,0.0,0.8766831159591675,0.11815325915813446,0.0,0.0
66,에이티커니코리아(유),0.0,0.0,0.11053293198347092,0.0,0.0,0.0,0.8840617537498474,0.0,0.0
67,법무법인광장,0.0,0.0,0.9948582053184509,0.0,0.0,0.0,0.0,0.0,0.0
68,특허법인 리앤목,0.0,0.9607117176055908,0.0,0.0,0.0,0.036447640508413315,0.0,0.0,0.0
69,한국철도기술연구원,0.0,0.0,0.0,0.0,0.9929948449134827,0.0,0.0,0.0,0.0
70,(주)해커스어학연구소,0.7202519178390503,0.2743430733680725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,한국법무보호복지공단,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9903306365013123
72,한국기계연구원,0.0,0.0,0.0,0.0,0.9884480834007263,0.0,0.0,0.0,0.0
73,한국소비자원,0.0,0.0,0.0,0.0,0.0,0.9953911304473877,0.0,0.0,0.0
74,농촌진흥청,0.0,0.0,0.0,0.0,0.4855300188064575,0.50461745262146,0.0,0.0,0.0
75,(재)경기도일자리재단,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970929622650146
76,경기신용보증재단,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917628765106201
77,한국문화관광연구원,0.0,0.0,0.0,0.0,0.9897761940956116,0.0,0.0,0.0,0.0
78,법무법인(유)태평양,0.0,0.3567488491535187,0.0,0.0,0.0,0.0,0.4059295952320099,0.22590620815753937,0.0
79,베인앤드컴퍼니코리아인크(주),0.0,0.0,0.0,0.35961171984672546,0.0,0.0,0.6357280015945435,0.0,0.0
80,한국표준과학연구원,0.0,0.0,0.0,0.0,0.8409997820854187,0.0,0.15223221480846405,0.0,0.0
81,(재)대구테크노파크,0.0,0.0,0.0,0.0,0.3344874083995819,0.6583717465400696,0.0,0.0,0.0
82,(주)한국갤럽조사연구소,0.22093914449214935,0.0,0.0,0.0,0.0,0.0,0.7733790278434753,0.0,0.0
83,한국문화재재단,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928832650184631
84,(재)한국지질자원연구원,0.0,0.0,0.07233237475156784,0.0,0.9190188646316528,0.0,0.0,0.0,0.0
85,국립수산과학원,0.041860729455947876,0.0,0.0,0.0,0.7266480326652527,0.22765684127807617,0.0,0.0,0.0
86,한국산업기술진흥원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907345771789551
87,한국환경정책평가연구원,0.0,0.0,0.0,0.0,0.9929963946342468,0.0,0.0,0.0,0.0
88,사회복지법인사회복지공동모금회,0.0,0.0,0.0,0.0,0.0,0.0,0.06836339831352234,0.0,0.9252572059631348
89,법무법인세종,0.0,0.9945089221000671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,(재)한국과학창의재단,0.0,0.33939558267593384,0.0,0.0,0.0,0.0,0.0,0.0,0.6543251872062683
91,한국건설기술연구원,0.0,0.0,0.0,0.0,0.9895148277282715,0.0,0.0,0.0,0.0
92,(주)메디헬프라인,0.0,0.9957844018936157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,한국원자력의학원,0.0,0.0,0.0,0.0,0.13901636004447937,0.0,0.0,0.0,0.8524309992790222
94,한국저작권위원회,0.0,0.0,0.0,0.9783026576042175,0.0,0.0,0.0,0.0,0.0
95,(주)인앤아웃코퍼레이션,0.0,0.0,0.0,0.9892839789390564,0.0,0.0,0.0,0.0,0.0
96,동원엔터프라이즈(주),0.0,0.0,0.0,0.0,0.0,0.0,0.991838276386261,0.0,0.0
97,중소기업기술정보진흥원,0.0,0.0,0.0,0.3178463578224182,0.0,0.0,0.42489299178123474,0.0,0.2542687654495239
98,한국해양수산개발원,0.0,0.13872817158699036,0.0,0.0,0.8486444354057312,0.0,0.0,0.0,0.0
99,국토연구원,0.0,0.0,0.0,0.0,0.4049683213233948,0.0,0.0,0.5871705412864685,0.0
100,한국건강가정진흥원,0.0,0.0,0.0,0.0,0.37994635105133057,0.0,0.0,0.0,0.6139244437217712
101,한국행정연구원,0.0,0.0,0.0,0.0,0.501368522644043,0.0,0.0,0.0,0.4912889003753662
102,신승회계법인,0.0,0.0,0.9979833960533142,0.0,0.0,0.0,0.0,0.0,0.0
103,창업진흥원,0.0,0.0,0.0,0.3130565583705902,0.0,0.0,0.14780227839946747,0.13789896667003632,0.3931402862071991
104,성창기업지주(주),0.0,0.0,0.9932102560997009,0.0,0.0,0.0,0.0,0.0,0.0
105,한국교통연구원,0.0,0.0,0.0,0.0,0.9920576214790344,0.0,0.0,0.0,0.0
106,한국식품연구원,0.0,0.0,0.0,0.0,0.8969338536262512,0.09225573390722275,0.0,0.0,0.0
107,정보통신산업진흥원,0.0,0.0,0.0,0.0,0.0,0.8805421590805054,0.0,0.11578625440597534,0.0
108,한국소방산업기술원,0.0,0.0,0.0,0.0,0.0,0.9945085048675537,0.0,0.0,0.0
109,인터브랜드(주),0.0,0.0,0.0,0.0,0.0,0.0,0.3820940852165222,0.6108304262161255,0.0
110,서울올림픽기념국민체육진흥공단,0.0,0.20792846381664276,0.0,0.0,0.0,0.2430092841386795,0.0,0.0,0.5419650673866272
111,한국식품안전관리인증원,0.0,0.0,0.0,0.0,0.0,0.9050776362419128,0.08832652866840363,0.0,0.0
112,식품안전정보원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897762537002563
113,지에프케이리테일앤테크놀로지코리아리미티드(주),0.0,0.0,0.0,0.805431067943573,0.0,0.0,0.1845902055501938,0.0,0.0
114,(재)서울연구원,0.0,0.0,0.0,0.0,0.991986870765686,0.0,0.0,0.0,0.0
115,에이치엘비제약(주),0.0,0.0,0.0,0.9958819150924683,0.0,0.0,0.0,0.0,0.0
116,한국보훈복지의료공단,0.0,0.0,0.0,0.1605406552553177,0.0,0.0,0.0,0.0,0.8344050645828247
117,(주)스마일게이트홀딩스,0.0,0.40042030811309814,0.0,0.0,0.0,0.5595369338989258,0.03651276230812073,0.0,0.0
118,중소기업중앙회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9810734391212463
119,(재)한국산업관계연구원,0.0,0.6016446948051453,0.0,0.0,0.39326807856559753,0.0,0.0,0.0,0.0
120,언스트앤영어드바이저리(주),0.012352678924798965,0.9011704325675964,0.012353564612567425,0.012358683161437511,0.012351606972515583,0.012353728525340557,0.012357178144156933,0.012351419776678085,0.012350729666650295
121,(재)차세대융합기술연구원,0.9793134927749634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,(주)더비엔아이,0.0,0.34901636838912964,0.0,0.5711001753807068,0.07427679002285004,0.0,0.0,0.0,0.0
123,바이오코아(주),0.0,0.9945090413093567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,노사발전재단,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913634061813354
125,리서치랩(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9895331859588623,0.0,0.0
126,케이티지(주),0.0,0.9867246747016907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,한국산업기술평가관리원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9936466813087463,0.0
128,(주)리서치앤리서치,0.0,0.09971009194850922,0.0,0.0,0.137724369764328,0.0,0.66922527551651,0.0,0.08958346396684647
129,대한법률구조공단,0.16716134548187256,0.20445123314857483,0.0,0.0,0.0,0.0,0.0,0.6168840527534485,0.0
130,에프에이모스트(주),0.7852468490600586,0.0,0.0,0.0,0.0,0.0,0.20664559304714203,0.0,0.0
131,한국보육진흥원,0.0,0.0,0.0,0.0,0.0,0.0,0.2228623479604721,0.0,0.7716173529624939
132,(사)한국정보통신진흥협회,0.0,0.28686121106147766,0.0,0.4867909252643585,0.0,0.0,0.0,0.0,0.22276102006435394
133,국립생태원,0.1832442730665207,0.0,0.0,0.0,0.10955502837896347,0.3179038465023041,0.0,0.0,0.38617339730262756
134,인천테크노파크(재),0.1832408457994461,0.0,0.0,0.0,0.0,0.1911875158548355,0.0,0.0,0.6218236088752747
135,한국조세재정연구원,0.0,0.0,0.0,0.0,0.36032751202583313,0.0,0.0,0.5684329867362976,0.06572567671537399
136,한국청소년활동진흥원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902248382568359,0.0
137,(주)삼육오엠씨네트웍스,0.0,0.07970109581947327,0.03996686637401581,0.0,0.0,0.0,0.8774687051773071,0.0,0.0
138,삼정케이피엠지컨설팅(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9906378388404846,0.0,0.0
139,자트코코리아엔지니어링(주),0.0,0.42357614636421204,0.0,0.0,0.0,0.0,0.15427148342132568,0.0,0.4146561622619629
140,(주)제이엠커리어,0.0,0.2291322499513626,0.0,0.0,0.0,0.0,0.2512197494506836,0.0,0.5164248943328857
141,(주)헬릭스미스,0.9964705109596252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,김대중컨벤션센터,0.0,0.09384080022573471,0.0,0.0,0.2946529686450958,0.0,0.0,0.0,0.6046984195709229
143,대외경제정책연구원,0.9738407731056213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,라이언앤코(주),0.0,0.0,0.0,0.0,0.0,0.0,0.996442437171936,0.0,0.0
145,(재)대구디지털혁신진흥원,0.0,0.0,0.0,0.31667137145996094,0.10872914642095566,0.0,0.2347182184457779,0.0,0.3377752900123596
146,국방과학연구소,0.02779586985707283,0.027790013700723648,0.027781514450907707,0.027790488675236702,0.7776630520820618,0.02780524082481861,0.02778814174234867,0.027793608605861664,0.02779206819832325
147,맥킨지인코포레이티드한국지점,0.0,0.0,0.0,0.0,0.0,0.0,0.645056962966919,0.3368423581123352,0.0
148,한국발명진흥회,0.0,0.0,0.0,0.7246413826942444,0.0,0.0,0.0,0.0,0.2705543339252472
149,한국임업진흥원,0.0,0.0,0.0,0.48172950744628906,0.0,0.20184578001499176,0.0,0.0,0.31220299005508423
150,(주)디티앤씨알오,0.0,0.9970545768737793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,질병관리청,0.0,0.0,0.0,0.0,0.0,0.9912792444229126,0.0,0.0,0.0
152,한국한의학연구원,0.9902255535125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,한국의약품안전관리원,0.11424143612384796,0.0,0.0,0.569110631942749,0.0,0.2241620123386383,0.0,0.0,0.0867539793252945
154,기초과학연구원,0.12172190845012665,0.0,0.0,0.0,0.8710699081420898,0.0,0.0,0.0,0.0
155,한국여성정책연구원,0.0,0.5131723284721375,0.0,0.0,0.22821876406669617,0.0,0.0,0.0,0.2457800656557083
156,(재)한국농촌경제연구원,0.0,0.0,0.3631722331047058,0.0,0.6304478645324707,0.0,0.0,0.0,0.0
157,주한미국대사관,0.0,0.0,0.9444170594215393,0.0,0.0,0.0,0.0,0.0,0.0
158,법무법인대륙아주,0.0,0.3132704496383667,0.0,0.610771894454956,0.0,0.0,0.06717855483293533,0.0,0.0
159,(주)서연,0.03705698251724243,0.03704392537474632,0.037048690021038055,0.037058982998132706,0.037055034190416336,0.037051115185022354,0.03705383464694023,0.03705412894487381,0.7035773396492004
160,(주)테크노베이션파트너스,0.0,0.0,0.0,0.9752907752990723,0.0,0.0,0.0,0.0,0.0
161,과학기술정책연구원,0.0,0.0,0.0,0.0,0.9793072938919067,0.0,0.0,0.0,0.0
162,서울지방경찰청,0.0,0.0,0.0,0.0,0.0,0.9895355105400085,0.0,0.0,0.0
163,산업연구원,0.0,0.0,0.0,0.0,0.9670522809028625,0.0,0.0,0.0,0.0
164,우리회계법인,0.0,0.02878825180232525,0.0,0.9614832401275635,0.0,0.0,0.0,0.0,0.0
