,cmp,0,1,2,3,4,5,6
54,예지솔루션(주),0.1190602108836174,0.057038564234972,0.0,0.6440606117248535,0.17836658656597137,0.0,0.0
55,레오버넷(주),0.0,0.44322431087493896,0.5520169734954834,0.0,0.0,0.0,0.0
56,(주)디트라이브,0.15140710771083832,0.6834762692451477,0.16332387924194336,0.0,0.0,0.0,0.0
57,(주)트리플하이엠,0.13940970599651337,0.0,0.7562572956085205,0.0985359475016594,0.0,0.0,0.0
58,(주)메조미디어,0.0,0.0,0.7108163833618164,0.0,0.0,0.2797510623931885,0.0
59,잉글리시에그(주),0.07183202356100082,0.19833481311798096,0.0,0.0,0.11571788042783737,0.5538220405578613,0.0547192245721817
60,(주)미래엔,0.05477466806769371,0.02197803184390068,0.9208757281303406,0.0,0.0,0.0,0.0
61,이브릿지(주),0.9915652275085449,0.0,0.0,0.0,0.0,0.0,0.0
62,(주)안그라픽스,0.0,0.9849003553390503,0.0,0.0,0.0,0.0,0.0
63,케이비에스미디어(주),0.1609175056219101,0.0,0.0,0.0,0.0,0.22229839861392975,0.6133670210838318
64,(주)아이유노글로벌,0.22315049171447754,0.6985974907875061,0.07649756222963333,0.0,0.0,0.0,0.0
65,(주)채널에이,0.5911996960639954,0.0,0.0,0.0,0.0,0.0,0.3998357951641083
66,(주)금성출판사,0.0,0.09424084424972534,0.0,0.5805056095123291,0.0,0.0,0.32273703813552856
67,(주)모비데이즈,0.0,0.682957112789154,0.0,0.039724595844745636,0.27364733815193176,0.0,0.0
68,(주)코마스인터렉티브,0.0,0.0,0.8311489820480347,0.16221927106380463,0.0,0.0,0.0
69,(주)위블링,0.0,0.0,0.9974376559257507,0.0,0.0,0.0,0.0
70,(주)와이티엔,0.0,0.0,0.0,0.0,0.0,0.0,0.992576003074646
71,(주)마더브레인,0.0,0.22503696382045746,0.4684359133243561,0.0,0.3043937385082245,0.0,0.0
72,세종씨앤피(주),0.0,0.6065244078636169,0.09579617530107498,0.29211074113845825,0.0,0.0,0.0
73,(주)메이크어스,0.0,0.9703299403190613,0.0,0.0,0.0,0.0,0.0
74,디자인피버(주),0.0,0.9207992553710938,0.07704722136259079,0.0,0.0,0.0,0.0
75,(주)클콩,0.0,0.6120003461837769,0.0,0.0,0.0,0.0,0.38197091221809387
76,(주)로커스,0.0,0.9890528321266174,0.0,0.0,0.0,0.0,0.0
77,한국학술정보(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9967759251594543
78,(주)덱스터스튜디오,0.0,0.8283973932266235,0.0845564752817154,0.0,0.0,0.0852353572845459,0.0
79,(주)하이브,0.0,0.5266744494438171,0.4444006681442261,0.0,0.0,0.0,0.027982909232378006
80,(주)지엔앰퍼포먼스,0.0,0.2357114553451538,0.7192689776420593,0.0,0.042629044502973557,0.0,0.0
81,레드브릭스,0.0,0.9978375434875488,0.0,0.0,0.0,0.0,0.0
82,에델만퍼블릭릴레이션스월드와이드코리아(주),0.0,0.9739417433738708,0.0,0.0,0.0,0.0,0.0
83,체험(주),0.07459108531475067,0.0,0.0,0.0,0.0,0.9236647486686707,0.0
84,비비디오코리아(주),0.0,0.3147048056125641,0.4197781980037689,0.0,0.1688164323568344,0.0,0.09231008589267731
85,(주)레뷰코퍼레이션,0.0,0.0,0.6088992357254028,0.2834385633468628,0.10571034252643585,0.0,0.0
86,(주)디지털트리니티,0.0,0.8348709344863892,0.12003622204065323,0.0,0.042208828032016754,0.0,0.0
87,아이코닉스(주),0.0,0.0,0.879687488079071,0.0,0.0,0.0,0.11623764783143997
88,(주)레인보우커뮤니케이션,0.0,0.08723378926515579,0.32138803601264954,0.40779349207878113,0.0,0.0,0.18011270463466644
89,(재)국제방송교류재단,0.27436956763267517,0.0,0.0,0.0,0.0,0.0,0.7187965512275696
90,(주)현대퓨처넷,0.0,0.0,0.7917258143424988,0.0,0.0,0.0,0.19723430275917053
91,(주)디자인하우스,0.0,0.9883665442466736,0.0,0.0,0.0,0.0,0.0
92,더북컴퍼니(주),0.0,0.0,0.7534492611885071,0.0,0.0,0.24008707702159882,0.0
