,cmp,0,1,2,3,4,5,6,7
109,인터브랜드(주),0.40791141986846924,0.0,0.0,0.0,0.0,0.5877953171730042,0.0,0.0
110,서울올림픽기념국민체육진흥공단,0.0,0.973412036895752,0.01907557062804699,0.0,0.0,0.0,0.0,0.0
111,한국식품안전관리인증원,0.0,0.0,0.9945220947265625,0.0,0.0,0.0,0.0,0.0
112,식품안전정보원,0.0,0.0,0.9821503758430481,0.013182703405618668,0.0,0.0,0.0,0.0
113,지에프케이리테일앤테크놀로지코리아리미티드(주),0.9901535511016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,(재)서울연구원,0.07929342985153198,0.0,0.0,0.0,0.0,0.9155957698822021,0.0,0.0
115,에이치엘비제약(주),0.4107956290245056,0.0,0.0,0.5870327949523926,0.0,0.0,0.0,0.0
116,한국보훈복지의료공단,0.0,0.18251848220825195,0.0,0.0,0.8062976002693176,0.0,0.0,0.0
117,(주)스마일게이트홀딩스,0.9964084625244141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,중소기업중앙회,0.0,0.3172700107097626,0.02659435011446476,0.0,0.0,0.6481086015701294,0.0,0.0
119,(재)한국산업관계연구원,0.0,0.0,0.0,0.9909576773643494,0.0,0.0,0.0,0.0
120,언스트앤영어드바이저리(주),0.9601832032203674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,(재)차세대융합기술연구원,0.0,0.0,0.21155469119548798,0.7770615816116333,0.0,0.0,0.0,0.0
122,(주)더비엔아이,0.0,0.0,0.0,0.0,0.0,0.0,0.9969779849052429,0.0
123,바이오코아(주),0.0,0.0,0.0,0.9917815327644348,0.0,0.0,0.0,0.0
124,노사발전재단,0.5051249861717224,0.42722511291503906,0.06428426504135132,0.0,0.0,0.0,0.0,0.0
125,리서치랩(주),0.0,0.0,0.0,0.0,0.9921749234199524,0.0,0.0,0.0
126,케이티지(주),0.0,0.0,0.0,0.0,0.992815375328064,0.0,0.0,0.0
127,한국산업기술평가관리원,0.0,0.029566235840320587,0.9611937403678894,0.0,0.0,0.0,0.0,0.0
128,(주)리서치앤리서치,0.0,0.757156491279602,0.0,0.20419266819953918,0.03628823161125183,0.0,0.0,0.0
129,대한법률구조공단,0.0,0.2576403319835663,0.4853191077709198,0.2518657445907593,0.0,0.0,0.0,0.0
130,에프에이모스트(주),0.43552494049072266,0.5584156513214111,0.0,0.0,0.0,0.0,0.0,0.0
131,한국보육진흥원,0.27903613448143005,0.41371771693229675,0.30351969599723816,0.0,0.0,0.0,0.0,0.0
132,(사)한국정보통신진흥협회,0.031840547919273376,0.0,0.20944570004940033,0.7569648027420044,0.0,0.0,0.0,0.0
133,국립생태원,0.0,0.07377724349498749,0.0,0.0,0.0,0.9204699397087097,0.0,0.0
134,인천테크노파크(재),0.0,0.5799056887626648,0.37477996945381165,0.04349419102072716,0.0,0.0,0.0,0.0
135,한국조세재정연구원,0.0,0.5251749157905579,0.0,0.0,0.0,0.46953362226486206,0.0,0.0
136,한국청소년활동진흥원,0.0,0.0,0.9917322397232056,0.0,0.0,0.0,0.0,0.0
137,(주)삼육오엠씨네트웍스,0.0,0.0,0.0,0.0,0.9969034790992737,0.0,0.0,0.0
138,삼정케이피엠지컨설팅(주),0.9914097189903259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,자트코코리아엔지니어링(주),0.0,0.0,0.0,0.9927568435668945,0.0,0.0,0.0,0.0
140,(주)제이엠커리어,0.6682876944541931,0.0,0.0,0.32940733432769775,0.0,0.0,0.0,0.0
141,(주)헬릭스미스,0.16051431000232697,0.0,0.528617262840271,0.30609822273254395,0.0,0.0,0.0,0.0
142,김대중컨벤션센터,0.0,0.0,0.0,0.0,0.0,0.9940770864486694,0.0,0.0
143,대외경제정책연구원,0.0,0.0,0.0,0.4799288809299469,0.0,0.5106784105300903,0.0,0.0
144,라이언앤코(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9967060685157776,0.0
145,(재)대구디지털혁신진흥원,0.0,0.0,0.10618708282709122,0.6430854201316833,0.0,0.24938960373401642,0.0,0.0
146,국방과학연구소,0.04169895499944687,0.04169751703739166,0.04170110449194908,0.04169342294335365,0.04167532920837402,0.04174225777387619,0.041700270026922226,0.7080911993980408
147,맥킨지인코포레이티드한국지점,0.0,0.0,0.0,0.0,0.0,0.0,0.9809500575065613,0.0
148,한국발명진흥회,0.0,0.040281880646944046,0.2814146876335144,0.0,0.6759848594665527,0.0,0.0,0.0
149,한국임업진흥원,0.0,0.0,0.7277158498764038,0.0,0.2697797119617462,0.0,0.0,0.0
150,(주)디티앤씨알오,0.0,0.0,0.0,0.5933451056480408,0.0,0.04821505397558212,0.0,0.35701698064804077
151,질병관리청,0.0,0.0,0.782296359539032,0.0,0.0,0.2133863866329193,0.0,0.0
152,한국한의학연구원,0.0,0.0,0.0,0.0,0.0,0.5751010179519653,0.41858646273612976,0.0
153,한국의약품안전관리원,0.0,0.0,0.24812333285808563,0.0,0.7254573106765747,0.021566499024629593,0.0,0.0
154,기초과학연구원,0.0,0.0,0.0,0.4063442051410675,0.0,0.5886470079421997,0.0,0.0
155,한국여성정책연구원,0.0,0.0,0.1214323490858078,0.0,0.0,0.804500937461853,0.0,0.06633831560611725
156,(재)한국농촌경제연구원,0.0,0.0,0.0,0.0,0.0,0.9936487078666687,0.0,0.0
157,주한미국대사관,0.9742172956466675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,법무법인대륙아주,0.5536595582962036,0.4379914700984955,0.0,0.0,0.0,0.0,0.0,0.0
159,(주)서연,0.041736237704753876,0.041761502623558044,0.041754744946956635,0.04172145202755928,0.041746094822883606,0.7078107595443726,0.041701510548591614,0.04176764562726021
160,(주)테크노베이션파트너스,0.7733720541000366,0.012528660707175732,0.012521489523351192,0.012519524432718754,0.1514800637960434,0.012525718659162521,0.012527214363217354,0.012525259517133236
161,과학기술정책연구원,0.3698442578315735,0.0,0.0,0.0,0.0,0.6138221621513367,0.0,0.0
162,서울지방경찰청,0.0,0.0,0.65727698802948,0.0,0.33446523547172546,0.0,0.0,0.0
163,산업연구원,0.0,0.3096471428871155,0.0,0.0,0.0,0.6743690967559814,0.0,0.0
164,우리회계법인,0.0,0.0,0.0,0.9917306900024414,0.0,0.0,0.0,0.0
