,cmp,0,1,2,3,4,5,6,7
49,에스피씨그룹,0.0,0.0,0.30689626932144165,0.0,0.0,0.0,0.0,0.6909321546554565
50,한국농어촌공사,0.0,0.0,0.18936024606227875,0.7433570027351379,0.0,0.0,0.0,0.0662386417388916
51,(주)키스템프,0.9761591553688049,0.0,0.021948421373963356,0.0,0.0,0.0,0.0,0.0
52,참좋은여행(주),0.27004674077033997,0.02862260676920414,0.2851795554161072,0.0,0.0,0.0,0.26027053594589233,0.15450944006443024
53,서비스에이스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9986937642097473,0.0
54,서비스탑(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9981353282928467,0.0
55,키자니아,0.0,0.9972772002220154,0.0,0.0,0.0,0.0,0.0,0.0
56,티지아이프라이데이스 (매장),0.0,0.9879932403564453,0.0,0.0,0.0,0.0,0.0,0.0
57,삼성전자서비스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9960864782333374,0.0
58,(주)호텔롯데,0.10895654559135437,0.12445566803216934,0.0,0.0,0.0,0.0,0.0,0.7643781304359436
59,(주)윌앤비전,0.44604527950286865,0.0,0.0,0.0,0.0,0.0,0.5527023673057556,0.0
60,(주)맥서브,0.9985930323600769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,(주)한국고용정보,0.23015111684799194,0.0,0.0,0.0,0.24907712638378143,0.0,0.5195605754852295,0.0
62,대명레저산업(주),0.0,0.0,0.0,0.0,0.9763088822364807,0.0,0.0,0.0
63,(주)쏘카,0.0,0.0,0.9983769059181213,0.0,0.0,0.0,0.0,0.0
64,(주)레드캡투어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963170289993286
65,(주)한솥,0.0,0.0,0.25692129135131836,0.7400107383728027,0.0,0.0,0.0,0.0
66,(주)약손명가,0.0,0.0,0.0,0.10164666175842285,0.8969084620475769,0.0,0.0,0.0
67,본아이에프(주),0.0,0.0,0.9976241588592529,0.0,0.0,0.0,0.0,0.0
68,(주)디앤오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998314380645752
69,내일투어(주),0.5790854692459106,0.0,0.0,0.0,0.0,0.0,0.41731971502304077,0.0
70,(재)에프아이티아이시험연구원,0.24409592151641846,0.0,0.2247438281774521,0.020557677373290062,0.0,0.0,0.0,0.5079811215400696
71,국립공원공단,0.29287096858024597,0.0,0.021439142525196075,0.5055908560752869,0.0,0.0,0.0,0.17854827642440796
72,(주)엔에이치엔여행박사,0.9675357341766357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,롯데관광개발(주),0.7749038338661194,0.0,0.22245009243488312,0.0,0.0,0.0,0.0,0.0
74,해비치호텔앤드리조트(주),0.016078971326351166,0.0,0.6158590912818909,0.08415072411298752,0.0,0.0,0.0,0.2825929820537567
75,(주)코엑스,0.5168257355690002,0.0,0.4782637357711792,0.0,0.0,0.0,0.0,0.0
76,인컴즈(주),0.27026623487472534,0.0,0.07256578654050827,0.0,0.07954029738903046,0.03221650794148445,0.5444574356079102,0.0
77,(주)씨에스원파트너,0.0,0.0,0.0,0.0,0.0,0.0,0.9979231357574463,0.0
78,케이티텔레캅(주),0.2792876362800598,0.0,0.0,0.0,0.5956461429595947,0.0,0.020545635372400284,0.10360988974571228
79,(주)포스코와이드,0.27975547313690186,0.0,0.2583701014518738,0.07601158320903778,0.0,0.0,0.0,0.38493865728378296
80,(주)핏펫,0.0,0.0,0.9993284344673157,0.0,0.0,0.0,0.0,0.0
81,(주)서울랜드,0.0,0.0,0.0,0.9957852959632874,0.0,0.0,0.0,0.0
82,코레일관광개발(주),0.019967004656791687,0.17335395514965057,0.0,0.0,0.0,0.0,0.0,0.8047521114349365
83,하이엠솔루텍(주),0.17368021607398987,0.0,0.0,0.03283561021089554,0.0,0.0,0.7254323959350586,0.06651502102613449
