,cmp,0,1,2,3,4,5,6,7,8,9
39,한전케이디엔(주),0.0,0.0,0.0,0.013921348378062248,0.0,0.0,0.11738159507513046,0.0,0.8678430318832397,0.0
40,(주)커리어넷,0.06322690099477768,0.06988842040300369,0.0,0.7860745191574097,0.0,0.0,0.03846161067485809,0.012064612470567226,0.02963736467063427,0.0
41,(주)다우기술,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991279661655426,0.0
42,(주)마이다스아이티,0.0,0.01623958721756935,0.0,0.27191993594169617,0.0,0.1911637783050537,0.0,0.147051602602005,0.27279454469680786,0.09968794137239456
43,에스케이(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980677962303162,0.0
44,(주)스펙업애드,0.4800044298171997,0.2834200859069824,0.0,0.1869434267282486,0.0,0.0,0.0,0.04774366319179535,0.0,0.0
45,잡코리아 유한책임회사,0.0,0.17382414638996124,0.0,0.16128775477409363,0.0,0.10121476650238037,0.0,0.24238014221191406,0.04242755472660065,0.27633389830589294
46,넷마블(주),0.0,0.11665267497301102,0.0,0.032951585948467255,0.0,0.0,0.0,0.0,0.765857994556427,0.08341564983129501
47,넥슨네트웍스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49145886301994324,0.49918001890182495,0.0
48,팅크웨어(주),0.0,0.06577206403017044,0.0,0.4250352084636688,0.0,0.0,0.2572823464870453,0.01312081515789032,0.22730982303619385,0.0
49,엘에스산전(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997076690196991,0.0
50,(주)브랜디,0.0,0.12332574278116226,0.0,0.04848612844944,0.0,0.2973553538322449,0.0,0.2400786578655243,0.0,0.2792506217956543
51,나이스평가정보(주),0.0,0.0,0.0,0.0,0.2726556360721588,0.0,0.0,0.0,0.720490574836731,0.0
52,에스케이엠앤서비스(주),0.0,0.0,0.0,0.9701921343803406,0.0,0.0,0.0,0.0,0.02508675307035446,0.0
53,티시스(주),0.0,0.0,0.0,0.5752047896385193,0.0,0.0,0.0,0.0,0.4232991337776184,0.0
54,(주)커넥트웨이브,0.0,0.12323620170354843,0.0,0.5838203430175781,0.0,0.0,0.08737998455762863,0.03617299720644951,0.03645749390125275,0.12741951644420624
55,여기어때,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5369871854782104,0.4546130895614624
56,휴넷(주),0.0,0.17191949486732483,0.0,0.24806170165538788,0.0,0.10787225514650345,0.026156481355428696,0.20194607973098755,0.21742495894432068,0.02630506083369255
57,(주)컴투스,0.12552852928638458,0.03819001838564873,0.21356575191020966,0.16073721647262573,0.0,0.025365544483065605,0.0,0.13207831978797913,0.1125846579670906,0.18216866254806519
58,(주)링크프라이스,0.025046207010746002,0.0,0.0,0.7752995491027832,0.0,0.0,0.0,0.1985582560300827,0.0,0.0
59,(주)지에스아이티엠,0.0,0.019418058916926384,0.0,0.8267843127250671,0.0,0.0,0.027071373537182808,0.0467979833483696,0.07941875606775284,0.0
60,(주)와이즈스톤,0.2561190128326416,0.0,0.0,0.7237182855606079,0.0,0.0,0.0,0.018065685406327248,0.0,0.0
61,(주)비즈테크아이,0.0,0.0,0.0,0.4878712296485901,0.0,0.0,0.0,0.0,0.5108582973480225,0.0
62,엔테크서비스(주),0.0,0.0,0.0,0.01450465526431799,0.0,0.0,0.0,0.0,0.9832658171653748,0.0
63,(주)네오위즈,0.0,0.65975022315979,0.0,0.0,0.0,0.0,0.0,0.0,0.33491694927215576,0.0
64,메가존(주),0.037511225789785385,0.25003841519355774,0.0,0.4476644992828369,0.0,0.0,0.029200678691267967,0.030072877183556557,0.20474858582019806,0.0
65,(주)아이파트너즈,0.4809655249118805,0.0,0.0,0.07618839293718338,0.0,0.0,0.0,0.04397821053862572,0.39719530940055847,0.0
66,(주)디케이테크인,0.0,0.0,0.0,0.2620643973350525,0.0,0.0,0.011498726904392242,0.26243263483047485,0.45965293049812317,0.0
67,신세계아이앤씨(주),0.0,0.0,0.0,0.34720930457115173,0.0,0.0,0.05957699194550514,0.0,0.5924196243286133,0.0
68,(주)현대이지웰,0.0,0.043920859694480896,0.0,0.6002843976020813,0.0,0.0,0.0,0.0,0.3536914587020874,0.0
69,(주)아프리카티비,0.0,0.030042868107557297,0.0,0.6554070115089417,0.0,0.046704020351171494,0.0,0.20759350061416626,0.02886257693171501,0.02922763116657734
70,제로웹(주),0.0,0.0,0.0,0.7554045915603638,0.0,0.0,0.0,0.23282510042190552,0.0,0.0
71,(주)윈스,0.0,0.0,0.0,0.3524010479450226,0.0,0.0,0.5301938056945801,0.0,0.11036018282175064,0.0
72,지오시스(유),0.0,0.0,0.0,0.5489344000816345,0.0,0.0,0.07433579117059708,0.0,0.2295212596654892,0.13990911841392517
73,(주)와이즈넛,0.0,0.0,0.0,0.4705604314804077,0.0,0.0,0.0,0.0,0.5273535251617432,0.0
74,(주)써머스플랫폼,0.0,0.6700863242149353,0.0,0.16343152523040771,0.0,0.0,0.1094217598438263,0.034042488783597946,0.02151111699640751,0.0
75,에스케이커뮤니케이션즈(주),0.0,0.0,0.9902112483978271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,코나아이(주),0.0,0.0,0.0,0.9085732102394104,0.0,0.0,0.0,0.04029929265379906,0.047957610338926315,0.0
77,케이지이니시스(주),0.14866288006305695,0.0,0.0,0.44005870819091797,0.0,0.0,0.0,0.0,0.4091815650463104,0.0
78,(주)미디어로그,0.0,0.0,0.0,0.2931721806526184,0.0,0.1075390875339508,0.0,0.0,0.5972819328308105,0.0
79,(주)아이뱅크,0.36453476548194885,0.2656421363353729,0.0,0.12573012709617615,0.0,0.0,0.0,0.0,0.24217508733272552,0.0
80,(주)직방,0.0,0.10312724113464355,0.0,0.017308630049228668,0.1661764234304428,0.08025642484426498,0.0,0.5632461309432983,0.019208718091249466,0.05040256306529045
81,데이터스트림즈(주),0.08300982415676117,0.059415124356746674,0.0,0.26145699620246887,0.0,0.0,0.05781583487987518,0.5311827659606934,0.0,0.0
82,(주)엠서클,0.0,0.0,0.0,0.4041423499584198,0.0,0.021107792854309082,0.0,0.573371171951294,0.0,0.0
83,와이즈와이어즈(주),0.41334062814712524,0.0,0.0,0.39280834794044495,0.0,0.0,0.0,0.0,0.1920570433139801,0.0
84,(주)이스트소프트,0.46601152420043945,0.08505398035049438,0.0,0.0,0.0,0.0,0.0,0.0,0.13753242790699005,0.30894169211387634
85,예스이십사(주),0.0,0.0,0.0,0.7682115435600281,0.0,0.0,0.0,0.01711241342127323,0.2125268280506134,0.0
86,에스케이오앤에스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.8847073316574097,0.0,0.1042199656367302,0.0
87,씨엔티테크(주),0.0,0.0,0.995944082736969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,(주)위메이드,0.0,0.4404676556587219,0.0,0.3477039039134979,0.0,0.0,0.0,0.1736309826374054,0.03706691414117813,0.0
89,한국오라클(유),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996279239654541,0.0
90,한국지능정보사회진흥원,0.0,0.033450640738010406,0.0,0.4689255654811859,0.0,0.0,0.4383457601070404,0.0,0.05807018652558327,0.0
91,(주)이카운트,0.0,0.0,0.0,0.6851314902305603,0.0,0.04115559905767441,0.0,0.13053132593631744,0.13814902305603027,0.0
92,나비스오토모티브시스템즈(주),0.0,0.0,0.0,0.5351872444152832,0.0,0.05760759860277176,0.0,0.4048968255519867,0.0,0.0
93,이씨이십일(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9780378341674805,0.0,0.0,0.0
94,줌인터넷(주),0.0,0.0,0.0,0.0,0.0,0.0200106892734766,0.437916100025177,0.536686360836029,0.0,0.0
95,(주)웹젠,0.0,0.01882629655301571,0.0,0.07832630723714828,0.0,0.0,0.010313937440514565,0.09368112683296204,0.7001416087150574,0.09772983938455582
96,어니컴(주),0.7479719519615173,0.0,0.0,0.06228353828191757,0.0,0.0,0.1628873199224472,0.0,0.025517264381051064,0.0
97,에스케이브로드밴드(주),0.0,0.0,0.0,0.0,0.0,0.0,0.35494279861450195,0.0,0.642945408821106,0.0
98,(주)와이드넷엔지니어링,0.6494051814079285,0.0,0.0,0.3477623760700226,0.0,0.0,0.0,0.0,0.0,0.0
99,베스핀글로벌(주),0.0,0.17170502245426178,0.0,0.3731430470943451,0.0,0.0,0.016150863841176033,0.08369414508342743,0.34024718403816223,0.0145505890250206
100,(주)한글과컴퓨터,0.0,0.02663472294807434,0.0,0.12522509694099426,0.0,0.010192502290010452,0.3636125922203064,0.1966632753610611,0.11959031224250793,0.15724769234657288
101,엔에이치엔커머스(주),0.0,0.1722239851951599,0.0,0.6929225921630859,0.0,0.0,0.01186863798648119,0.05493732541799545,0.0,0.06231377273797989
102,오픈타이드코리아(주),0.012503184378147125,0.01250365562736988,0.012502938508987427,0.012504160404205322,0.012503406964242458,0.012503846548497677,0.012505490332841873,0.012503400444984436,0.8874655961990356,0.012504355981945992
103,(주)제이슨그룹,0.06926319003105164,0.0,0.0,0.028736721724271774,0.0,0.0,0.0,0.8975469470024109,0.0,0.0
104,(주)펜타브리드,0.10436622053384781,0.0,0.0,0.07000867277383804,0.0,0.2868545353412628,0.0,0.433674156665802,0.0991855263710022,0.0
105,(주)써스포,0.8408780097961426,0.11146464943885803,0.0,0.0,0.0,0.0,0.0,0.04529925063252449,0.0,0.0
106,(주)클래스101,0.0,0.06265557557344437,0.0,0.0,0.0,0.0,0.0,0.49744483828544617,0.0,0.43614959716796875
107,(주)오토소프트,0.2119755744934082,0.0,0.4113212525844574,0.052925873547792435,0.0,0.0,0.3231012225151062,0.0,0.0,0.0
108,테스트이앤씨(주),0.5462811589241028,0.0,0.0,0.4510604739189148,0.0,0.0,0.0,0.0,0.0,0.0
109,코오롱베니트(주),0.0,0.0,0.0,0.22093002498149872,0.0,0.0,0.020875494927167892,0.0,0.755795955657959,0.0
110,(주)아이비케이시스템,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981918931007385,0.0
111,(주)디지털다임,0.0,0.0,0.0,0.09760334342718124,0.0,0.0,0.0,0.38920608162879944,0.5096355080604553,0.0
112,네이버시스템(주),0.13165536522865295,0.0,0.0,0.30163636803627014,0.0,0.0,0.5632917881011963,0.0,0.0,0.0
113,(주)이지서티,0.0,0.8519142866134644,0.0,0.14613671600818634,0.0,0.0,0.0,0.0,0.0,0.0
114,(주)푸드나무,0.21478493511676788,0.019779138267040253,0.0,0.08693519979715347,0.0,0.0,0.0,0.6682830452919006,0.0,0.0
115,인크루트알바콜(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4116460382938385,0.5720182061195374,0.0
116,(주)골프존,0.0,0.0,0.0,0.16628991067409515,0.0,0.0,0.0244156327098608,0.16235287487506866,0.6444085240364075,0.0
117,(주)폴라리스오피스,0.0,0.0,0.0,0.4909878075122833,0.0,0.0,0.03467681631445885,0.0,0.43781980872154236,0.03264247626066208
118,메타넷글로벌(유),0.0,0.0,0.0,0.0,0.0,0.0,0.8421936631202698,0.0,0.1454925537109375,0.0
119,(주)드림어스컴퍼니,0.0,0.011290093883872032,0.0,0.0,0.0,0.0,0.0,0.7946397066116333,0.17594364285469055,0.0
120,(주)아이패밀리에스씨,0.028372792527079582,0.028266388922929764,0.0,0.051717646420001984,0.0,0.14522691071033478,0.06421587616205215,0.6812194585800171,0.0,0.0
121,블루버드(주),0.0,0.6006208062171936,0.0,0.12891270220279694,0.0,0.06944569945335388,0.0,0.0,0.19151857495307922,0.0
122,메가존클라우드(주),0.21558591723442078,0.20630007982254028,0.0,0.25060370564460754,0.0,0.0,0.01852252706885338,0.12772215902805328,0.10931392759084702,0.07172414660453796
123,슈어소프트테크(주),0.0,0.0,0.0,0.2817222774028778,0.0,0.0,0.5785343050956726,0.0,0.13845838606357574,0.0
124,(주)토마토시스템,0.0,0.0,0.0,0.2667834460735321,0.0,0.0,0.0,0.0,0.7253780364990234,0.0
125,유빈스(주),0.2929976284503937,0.0,0.0,0.33466798067092896,0.0,0.0,0.0,0.0,0.37038901448249817,0.0
126,다날(주),0.0,0.10097450762987137,0.0,0.5945630073547363,0.0,0.0,0.0634533241391182,0.10829385370016098,0.1276576817035675,0.0
127,(주)크래프톤,0.0,0.560608446598053,0.0,0.0,0.0,0.0,0.0366242341697216,0.08586516976356506,0.20792433619499207,0.10322079062461853
128,(주)카카오엔터테인먼트,0.0,0.34968873858451843,0.0,0.0,0.0,0.16902245581150055,0.0,0.08163279294967651,0.05120190605521202,0.34785139560699463
129,이지케어텍(주),0.0,0.18724681437015533,0.0,0.2622261047363281,0.0,0.0,0.2998979091644287,0.0,0.24849067628383636,0.0
130,(주)파수,0.0,0.0,0.0,0.8755400776863098,0.0,0.0,0.0,0.0,0.11659061163663864,0.0
131,(주)애드캡슐소프트,0.0,0.9940760135650635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,(주)코그,0.0,0.0,0.0,0.0,0.0,0.0,0.8886184096336365,0.10966034233570099,0.0,0.0
133,케이지모빌리언스(주),0.0,0.0,0.0,0.20393119752407074,0.0,0.0,0.7628985047340393,0.0,0.029279474169015884,0.0
134,퓨렌스(주),0.0,0.0,0.0,0.7148732542991638,0.0,0.2520976960659027,0.027376124635338783,0.0,0.0,0.0
135,(주)비바리퍼블리카,0.0,0.0,0.0,0.0,0.0,0.19860133528709412,0.0,0.5754437446594238,0.18733808398246765,0.032497506588697433
136,(주)코이스,0.0,0.0,0.0,0.04951363056898117,0.0,0.0,0.0,0.9468480944633484,0.0,0.0
137,(재)한국특허기술진흥원,0.0,0.0,0.0,0.29817599058151245,0.0,0.0,0.025732776150107384,0.0,0.6739429235458374,0.0
138,쌍용정보통신(주),0.0,0.010668338276445866,0.0,0.7987151741981506,0.0,0.0,0.048491790890693665,0.0,0.14034870266914368,0.0
139,한국아이비엠테크니컬솔루션(유),0.0,0.0,0.0,0.9377570152282715,0.0,0.0,0.0,0.0,0.054472506046295166,0.0
140,알서포트(주),0.03394993767142296,0.0,0.0,0.4100185036659241,0.0,0.0,0.0,0.0,0.10251905769109726,0.44504570960998535
141,한국마이크로소프트(유),0.0,0.0,0.0,0.0,0.02008482627570629,0.0,0.3653636872768402,0.16686789691448212,0.44534772634506226,0.0
142,(주)알티캐스트,0.0,0.22834138572216034,0.0,0.07192011922597885,0.0,0.34017935395240784,0.0,0.0,0.3557836711406708,0.0
143,(주)컴파트너스,0.0,0.0,0.0,0.9791123270988464,0.0,0.0,0.0,0.0,0.01889168657362461,0.0
144,(주)코난테크놀로지,0.0,0.04074430838227272,0.0,0.7748523354530334,0.0,0.0,0.0,0.1331147998571396,0.04890568554401398,0.0
145,(주)샌드박스네트워크,0.0,0.25205719470977783,0.0,0.0,0.0,0.0,0.05462558567523956,0.12422776967287064,0.0,0.5685619115829468
146,(주)연합뉴스,0.5020168423652649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4934355318546295,0.0
147,가비아(주),0.0,0.0,0.0,0.16535550355911255,0.0,0.0,0.0,0.0,0.8276830911636353,0.0
148,케이원정보통신(주),0.734544038772583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25517868995666504,0.0
149,더핑크퐁컴퍼니(주),0.0,0.17576299607753754,0.0,0.017035799100995064,0.0,0.023451853543519974,0.08015508949756622,0.5098229646682739,0.16253170371055603,0.030491111800074577
150,(주)엠디에스테크,0.0,0.5870674848556519,0.0,0.07988297939300537,0.0,0.0,0.0,0.0,0.32757821679115295,0.0
151,(주)엔디에스,0.0,0.0,0.0,0.0,0.0,0.0,0.5517701506614685,0.0,0.4373473823070526,0.0
152,(주)웅진,0.5222271084785461,0.0,0.0,0.026664672419428825,0.0,0.0,0.0,0.0,0.44873419404029846,0.0
153,(주)지씨케어,0.0,0.019410504028201103,0.0,0.02169904299080372,0.0,0.6510626673698425,0.0,0.30263519287109375,0.0,0.0
154,(주)지어소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.9839218258857727,0.0,0.0,0.0
155,다음커뮤니케이션(주),0.01250546146184206,0.012509320862591267,0.012504427693784237,0.012505295686423779,0.012505713850259781,0.012505653314292431,0.012506351806223392,0.012506688944995403,0.012505478225648403,0.8874456286430359
156,인베니아(주),0.0,0.041251011192798615,0.0,0.17167676985263824,0.0,0.0,0.7845619916915894,0.0,0.0,0.0
157,(주)아사달,0.0,0.0,0.0,0.8841288089752197,0.0,0.0,0.0,0.11301253736019135,0.0,0.0
158,대보정보통신(주),0.6328960657119751,0.0,0.0,0.14082306623458862,0.0,0.0,0.0,0.0,0.2201007753610611,0.0
159,(주)콤텍시스템,0.0,0.0,0.0,0.50431227684021,0.0,0.0,0.0,0.0,0.4927772283554077,0.0
160,와디즈,0.0,0.04836588352918625,0.0,0.0,0.0,0.17297101020812988,0.0,0.28384318947792053,0.0709223523736,0.4229978621006012
161,(주)비트컴퓨터,0.4377753436565399,0.0,0.0,0.5316967964172363,0.0,0.0,0.0,0.0,0.027834204956889153,0.0
162,(주)디비아이엔씨,0.0,0.0,0.0,0.7444797158241272,0.0,0.0,0.03101932443678379,0.0,0.22033235430717468,0.0
163,(주)조이시티,0.0,0.6388717889785767,0.0,0.0,0.0,0.0,0.0,0.0,0.3568706810474396,0.0
164,페이레터(주),0.9948251843452454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,현대엠엔소프트(주),0.014290569350123405,0.014289897866547108,0.014291349798440933,0.014290845952928066,0.01428980939090252,0.014290321618318558,0.014290446415543556,0.01428959146142006,0.8713876008987427,0.014289568178355694
166,(주)이모션글로벌,0.0,0.053752295672893524,0.0,0.017316732555627823,0.0,0.0,0.8857793211936951,0.0,0.04118351638317108,0.0
167,(주)유비케어,0.07071283459663391,0.08473797887563705,0.0,0.5061030983924866,0.0,0.0,0.0,0.0932726114988327,0.2401423156261444,0.0
168,에임시스템(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9957728385925293,0.0,0.0,0.0
169,틱톡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5934922099113464,0.10168140381574631,0.2941075563430786
170,(주)스마일게이트엔터테인먼트,0.0,0.19448569416999817,0.0,0.03807326778769493,0.0,0.0,0.0,0.0,0.6165217161178589,0.14804707467556
171,엔에이치엔케이씨피(주),0.0,0.0,0.0730879157781601,0.0,0.0,0.0,0.0,0.0,0.9242081046104431,0.0
172,(주)진학사,0.0,0.0,0.0,0.0,0.0,0.16403153538703918,0.6132551431655884,0.1836443841457367,0.03402460366487503,0.0
173,(주)위즈그룹,0.0,0.0,0.0,0.9823451042175293,0.0,0.0,0.0,0.0,0.0,0.0
174,(주)가온아이,0.10627124458551407,0.0,0.0,0.7495939135551453,0.0,0.0,0.0,0.14280077815055847,0.0,0.0
175,게임빌(주),0.0,0.0,0.0,0.0,0.0,0.9590665102005005,0.0,0.0,0.0,0.0
176,(주)그라비티,0.8489460945129395,0.13760164380073547,0.0,0.011385353282094002,0.0,0.0,0.0,0.0,0.0,0.0
177,에스코어(주),0.0,0.0,0.0,0.24862414598464966,0.0,0.0,0.0,0.0,0.7477041482925415,0.0
178,나무커뮤니케이션(주),0.12845110893249512,0.0,0.0,0.08938335627317429,0.0,0.0,0.0,0.6295676231384277,0.15124282240867615,0.0
179,케이씨씨정보통신(주),0.09382852911949158,0.0,0.0,0.1198635995388031,0.0,0.0,0.40506088733673096,0.0,0.37854304909706116,0.0
180,이니텍(주),0.0,0.0,0.0,0.1975986361503601,0.0,0.0,0.0,0.0,0.7976930141448975,0.0
181,(주)키위컴퍼니,0.25798341631889343,0.0,0.0,0.6886586546897888,0.0,0.0,0.0,0.0,0.0,0.0
182,아이헤이트플라잉버그스(주),0.0,0.0,0.0,0.014567669481039047,0.0,0.0,0.0,0.984184205532074,0.0,0.0
183,(주)하이퍼커넥트,0.0,0.025521455332636833,0.0,0.0,0.0,0.0,0.0,0.3298098146915436,0.25892770290374756,0.3843218982219696
184,웹케시(주),0.0,0.0,0.0,0.8370504975318909,0.0,0.0,0.017190804705023766,0.0,0.14338929951190948,0.0
185,(주)이트라이브,0.06545882672071457,0.611790657043457,0.0,0.0,0.0,0.0,0.0,0.1907072365283966,0.12981168925762177,0.0
186,더화이트커뮤니케이션(주),0.0,0.0,0.0,0.7001590132713318,0.0,0.0,0.0,0.2786480784416199,0.01014340203255415,0.0
187,에스큐아이소프트(주),0.0,0.011664452962577343,0.0,0.28057411313056946,0.0,0.0,0.11105802655220032,0.0,0.5943492650985718,0.0
188,(주)지니,0.0,0.0,0.18407057225704193,0.16357910633087158,0.0,0.0,0.0,0.6503493189811707,0.0,0.0
189,(주)바이널씨,0.09192503988742828,0.0,0.0,0.01633599027991295,0.0,0.0,0.0,0.6504291892051697,0.2398771196603775,0.0
190,디케이서비스(주),0.0,0.0,0.0,0.0,0.0,0.0,0.9181328415870667,0.0,0.0,0.0
191,(주)모니터랩,0.0,0.014224542304873466,0.0,0.048902496695518494,0.0,0.0,0.0,0.9361262917518616,0.0,0.0
192,(주)미디어윌네트웍스,0.0,0.0,0.0,0.0,0.9944759011268616,0.0,0.0,0.0,0.0,0.0
193,유비벨록스(주),0.0,0.0,0.0,0.4749441146850586,0.0,0.0,0.0,0.0,0.5197901725769043,0.0
194,구글코리아(유),0.0,0.0,0.0,0.0,0.0,0.0,0.21585363149642944,0.02345961146056652,0.7008063793182373,0.0579439215362072
195,소리바다(주),0.0,0.0,0.0,0.9857072830200195,0.0,0.0,0.0,0.0,0.0,0.0
196,케이비데이타시스템(주),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980963468551636,0.0
197,(주)스포티비,0.7110570669174194,0.0,0.0,0.19256488978862762,0.0,0.0231217909604311,0.0,0.07147487252950668,0.0,0.0
198,펜타시큐리티시스템(주),0.0,0.0,0.0,0.6850634813308716,0.0,0.0,0.0,0.0,0.1551249772310257,0.151840478181839
199,(유)미소,0.07645317167043686,0.1030401736497879,0.0,0.0,0.0,0.0,0.0,0.8145738840103149,0.0,0.0
200,(주)스마일게이트스토브,0.0,0.1127067357301712,0.0,0.5946144461631775,0.0,0.0,0.06714414060115814,0.0,0.18748682737350464,0.03627394512295723
201,(주)싸이버원,0.0,0.010376665741205215,0.0,0.5213594436645508,0.0,0.0,0.12214244157075882,0.0,0.34392258524894714,0.0
